"cluster_id","kind","mode","n_studies","agent_id_resolved","canonical_name","n_members","n_members_resolved","n_named_diseases","n_named_compounds","n_distinct_ids","distinct_id_sample","is_minestrone"
"group_L0_57863863","disease_vs_normal","group",3,"MeSH:D015470","Leukemia, Myeloid, Acute",84,84,1,0,1,"MeSH:D015470",FALSE
"group_L0_582c36d0","disease_vs_normal","group",3,"UNK",NA,6,6,0,0,0,"",FALSE
"group_L0_58597564","disease_vs_normal","group",4,"UNK",NA,142,142,0,0,0,"",FALSE
"group_L0_5865c9c2","small_molecule","group",2,"CHEBI:27953","physostigmine",4,4,0,1,1,"CHEBI:3139",FALSE
"group_L0_59004f1b","pathogen_or_aggregate_exposure","group",3,"STR:tuberculosis","Tuberculosis",51,51,0,0,0,"",FALSE
"group_L0_5920e137","disease_vs_normal","group",2,"UNK",NA,16,16,0,0,0,"",FALSE
"group_L0_59319faa","disease_vs_normal","group",2,"MeSH:D065626","Non-alcoholic Fatty Liver Disease",13,13,1,0,1,"MeSH:D065626",FALSE
"group_L0_59566683","disease_vs_normal","group",2,"UNK",NA,6,6,0,0,0,"",FALSE
"group_L0_59d4b3c5","disease_vs_normal","group",3,"UNK",NA,3,3,0,0,0,"",FALSE
"group_L0_59e11984","disease_vs_normal","group",4,"UNK",NA,9,9,0,0,0,"",FALSE
"group_L0_5aae2836","disease_vs_normal","group",4,"UNK",NA,7,7,0,0,0,"",FALSE
"group_L0_5aca0e30","disease_vs_normal","group",2,"UNK",NA,12,12,0,0,0,"",FALSE
"group_L0_5b08a791","disease_vs_normal","group",2,"MeSH:D001254","Astrocytoma",3,3,1,0,1,"MeSH:D001254",FALSE
"group_L0_5b2c79c9","disease_vs_normal","group",2,"UNK",NA,5,5,0,0,0,"",FALSE
"group_L0_5b3fb062","pathogen_or_aggregate_exposure","group",2,"UNK",NA,3,3,0,0,0,"",FALSE
"group_L0_5b41fa4d","disease_vs_normal","group",2,"UNK",NA,6,6,0,0,0,"",FALSE
"group_L0_5b80ab82","small_molecule","group",2,"CHEBI:77092","fenbendazole",3,3,0,1,1,"CHEBI:77092",FALSE
"group_L0_5bb20184","pathogen_or_aggregate_exposure","group",2,"UNK",NA,4,4,0,0,0,"",FALSE
"group_L0_5cdd8052","disease_vs_normal","group",2,"UNK",NA,10,10,0,0,0,"",FALSE
"group_L0_5cdf3266","small_molecule","group",2,"STR:rituximab","rituximab",2,2,0,0,0,"",FALSE
"group_L0_5cfcb099","disease_vs_normal","group",2,"UNK",NA,92,92,0,0,0,"",FALSE
"group_L0_5d8dfd7e","disease_vs_normal","group",2,"UNK",NA,2,2,0,0,0,"",FALSE
"group_L0_5e7a1a65","disease_vs_normal","group",2,"UNK",NA,8,8,0,0,0,"",FALSE
"group_L0_5eb4ff7f","disease_vs_normal","group",3,"UNK",NA,11,11,0,0,0,"",FALSE
"group_L0_5f455572","small_molecule","group",2,"CHEBI:229222","capivasertib",3,3,0,1,1,"CHEBI:229222",FALSE
"group_L0_5fdcc619","disease_vs_normal","group",2,"UNK",NA,8,8,0,0,0,"",FALSE
"group_L0_60725f46","disease_vs_normal","group",2,"STR:c535.480.460.450",NA,24,24,0,0,0,"",FALSE
"group_L0_6075999b","disease_vs_normal","group",2,"STR:glioblastoma","glioblastoma",8,8,1,0,1,"STR:glioblastoma",FALSE
"group_L0_60a31fa7","disease_vs_normal","group",2,"STR:truss_guided_prostatic_biopsy_of_clinically_advanced_metastatic_prostate_cancer_tissue","truss-guided prostatic biopsy of clinically advanced/metastatic prostate cancer tissue",12,12,1,0,1,"STR:truss_guided_prostatic_biopsy_of_clinically_advanced_metastatic_prostate_cancer_tissue",FALSE
"group_L0_60d054a2","disease_vs_normal","group",2,"STR:breast_cancer_zr75_1_cells","breast cancer zr75-1 cells",4,4,1,0,1,"STR:breast_cancer_zr75_1_cells",FALSE
"group_L0_60f4f1ef","disease_vs_normal","group",2,"UNK",NA,8,8,0,0,0,"",FALSE
"group_L0_61798ee0","small_molecule","group",2,"CHEBI:17126","carnitine",14,14,0,2,2,"CHEBI:16412|STR:intravenous_lps",TRUE
"group_L0_62cb5a4d","disease_vs_normal","group",3,"STR:nsclc","nsclc",554,554,1,0,1,"STR:nsclc",FALSE
"group_L0_62fa39cb","disease_vs_normal","group",8,"UNK",NA,29,29,0,0,0,"",FALSE
"group_L0_643decb4","disease_vs_normal","group",2,"UNK",NA,8,8,0,0,0,"",FALSE
"group_L0_6452f05d","small_molecule","group",2,"UNK",NA,12,12,0,0,0,"",FALSE
"group_L0_64cc317a","disease_vs_normal","group",5,"UNK",NA,46,46,0,0,0,"",FALSE
"group_L0_6505e13e","disease_vs_normal","group",4,"UNK",NA,297,297,0,0,0,"",FALSE
"group_L0_650c9880","disease_vs_normal","group",2,"STR:hcc","hcc",16,16,1,0,1,"STR:hcc",FALSE
"group_L0_65dffc56","disease_vs_normal","group",2,"MeSH:D000544","Alzheimer Disease",55,55,1,0,1,"MeSH:D000544",FALSE
"group_L0_65e64115","small_molecule","group",2,"CHEBI:16762","ferrocytochrome <em>b</em><small><sub>1</sub></small>",6,6,0,2,2,"STR:100ug_ml_human_recombinant_tnf_a_600nm_4_hdha_added_into_culture_medium_for_72h_to_induce_apoptosis|STR:100ug_ml_human_recombinant_tnf_a_and_20umferrostatin_1_added_into_culture_medium_for_72h_to_induce_apoptosis",TRUE
"group_L0_663d50a3","disease_vs_normal","group",2,"UNK",NA,4,4,0,0,0,"",FALSE
"group_L0_66c4d2fc","disease_vs_normal","group",2,"MeSH:D003319","Corneal Stroma",8,8,0,0,0,"",FALSE
"group_L0_66fd51d1","disease_vs_normal","group",2,"UNK",NA,5,5,0,0,0,"",FALSE
"group_L0_67026638","small_molecule","group",2,"CHEBI:91435","linifanib",3,3,0,1,1,"CHEBI:91435",FALSE
"group_L0_670c5143","disease_vs_normal","group",2,"UNK",NA,14,14,0,0,0,"",FALSE
"group_L0_68099251","pathogen_or_aggregate_exposure","group",3,"UNK",NA,154,154,0,0,0,"",FALSE
"group_L0_68d451e8","disease_vs_normal","group",2,"UNK",NA,3,3,0,0,0,"",FALSE
"group_L0_6a4a17f8","disease_vs_normal","group",4,"UNK",NA,204,204,0,0,0,"",FALSE
"group_L0_6af34bdb","disease_vs_normal","group",2,"UNK",NA,17,17,0,0,0,"",FALSE
"group_L0_6b4f0de4","small_molecule","group",2,"UNK",NA,8,8,0,0,0,"",FALSE
"group_L0_6b77d67f","disease_vs_normal","group",2,"UNK",NA,10,10,0,0,0,"",FALSE
"group_L0_6bbae45b","disease_vs_normal","group",2,"UNK",NA,2,2,0,0,0,"",FALSE
"group_L0_6c487c7c","disease_vs_normal","group",3,"UNK",NA,26,26,0,0,0,"",FALSE
"group_L0_6cd79646","disease_vs_normal","group",2,"UNK",NA,15,15,0,0,0,"",FALSE
"group_L0_6d5de562","disease_vs_normal","group",3,"UNK",NA,44,44,0,0,0,"",FALSE
"group_L0_6d85b265","small_molecule","group",4,"CHEBI:17126","carnitine",12,12,0,2,2,"STR:lps_exposed|STR:lps_exposed_for_24_hours",TRUE
"group_L0_6d945f73","disease_vs_normal","group",2,"UNK",NA,5,5,0,0,0,"",FALSE
"group_L0_6dee3997","pathogen_or_aggregate_exposure","group",3,"UNK",NA,73,73,0,0,0,"",FALSE
"group_L0_6ed39928","disease_vs_normal","group",2,"MeSH:D001943","Breast Neoplasms",4,4,1,0,1,"MeSH:D001943",FALSE
"group_L0_6eee4901","disease_vs_normal","group",2,"UNK",NA,11,11,0,0,0,"",FALSE
"group_L0_6f130c77","disease_vs_normal","group",2,"STR:gastric_tumor","gastric tumor",262,262,1,0,1,"STR:gastric_tumor",FALSE
"group_L0_7098197f","disease_vs_normal","group",2,"UNK",NA,6,6,0,0,0,"",FALSE
"group_L0_70ca8963","disease_vs_normal","group",2,"MeSH:D008556","Melkersson-Rosenthal Syndrome",9,9,0,0,0,"",FALSE
"group_L0_7171b1b2","disease_vs_normal","group",3,"UNK",NA,3,3,0,0,0,"",FALSE
"group_L0_71e18398","disease_vs_normal","group",2,"UNK",NA,26,26,0,0,0,"",FALSE
"group_L0_71e4aca2","small_molecule","group",2,"STR:fc","fc",2,2,0,1,1,"STR:fc",FALSE
"group_L0_72003adb","disease_vs_normal","group",3,"UNK",NA,28,28,0,0,0,"",FALSE
"group_L0_724d34de","disease_vs_normal","group",4,"UNK",NA,9,9,0,0,0,"",FALSE
"group_L0_7265f136","small_molecule","group",2,"CHEBI:28748","doxorubicin",19,19,0,0,0,"",FALSE
"group_L0_7278ca2c","disease_vs_normal","group",6,"UNK",NA,15,15,0,0,0,"",FALSE
"group_L0_7295bf50","pathogen_or_aggregate_exposure","group",6,"UNK",NA,90,90,0,0,0,"",FALSE
"group_L0_740b76f3","disease_vs_normal","group",2,"STR:cholangiocarcinoma_cell_lines","cholangiocarcinoma cell lines",2,2,1,0,1,"STR:cholangiocarcinoma_cell_lines",FALSE
"group_L0_74fbd881","disease_vs_normal","group",2,"STR:hcc","hcc",2,2,1,0,1,"STR:hcc",FALSE
"group_L0_7579944e","disease_vs_normal","group",3,"UNK",NA,14,14,0,0,0,"",FALSE
"group_L0_769fcbfb","pathogen_or_aggregate_exposure","group",2,"STR:tuberculosis","Tuberculosis",20,20,0,0,0,"",FALSE
"group_L0_76ef491b","disease_vs_normal","group",3,"UNK",NA,22,22,0,0,0,"",FALSE
"group_L0_7715b5a3","disease_vs_normal","group",3,"UNK",NA,40,40,0,0,0,"",FALSE
"group_L0_77234aab","disease_vs_normal","group",2,"UNK",NA,2,2,0,0,0,"",FALSE
"group_L0_774ced05","disease_vs_normal","group",2,"MeSH:D006290","Health Planning Technical Assistance",2,2,0,0,0,"",FALSE
"group_L0_77781306","disease_vs_normal","group",2,"UNK",NA,4,4,0,0,0,"",FALSE
"group_L0_78ca5249","disease_vs_normal","group",2,"MeSH:D011273","Pregnancy, Prolonged",34,34,1,0,1,"MeSH:D011471",FALSE
"group_L0_798a7b38","disease_vs_normal","group",3,"UNK",NA,12,12,0,0,0,"",FALSE
"group_L0_79df2ef1","pathogen_or_aggregate_exposure","group",2,"UNK",NA,7,7,0,0,0,"",FALSE
"group_L0_7a78c241","disease_vs_normal","group",2,"STR:breast_cancer_cells","breast cancer cells",3,3,1,0,1,"STR:breast_cancer_cells",FALSE
"group_L0_7a808ab2","disease_vs_normal","group",2,"UNK",NA,6,6,0,0,0,"",FALSE
"group_L0_7ac71466","disease_vs_normal","group",2,"STR:human_sclc","human sclc",9,9,1,0,1,"STR:human_sclc",FALSE
"group_L0_7ad6a971","disease_vs_normal","group",3,"MeSH:D015470","Leukemia, Myeloid, Acute",65,65,1,0,1,"MeSH:D015470",FALSE
"group_L0_7b471940","disease_vs_normal","group",40,"UNK",NA,40,40,0,0,0,"",FALSE
"group_L0_7bc95951","disease_vs_normal","group",2,"MeSH:D001943","Breast Neoplasms",2,2,1,0,1,"MeSH:D001943",FALSE
"group_L0_7c1029d4","small_molecule","group",2,"CHEBI:134201","<em>P</em>-{α-<small>D</small>-Glc<em>p</em>NAc-(1→3)-[<small>D</small>-GroA-(2→1)]-α-<small>D</small>-Glc<em>p</em>NAc-6-yl}-α-<small>D</small>-Glc<em>p</em>NAc-(1→3)-[<em>P</em>-6-[CH<small><sub>2</sub></small>]<small><sub>5</sub></small>NH<small><sub>2</sub></small>]-α-<small>D</small>-Glc<em>p</em>NAc-(1→2)-<small>D</small>-GroA",5,5,0,4,4,"CHEBI:134689|CHEBI:145374|CHEBI:197107|CHEBI:78008",TRUE
"group_L0_7d239cde","disease_vs_normal","group",2,"UNK",NA,2,2,0,0,0,"",FALSE
"group_L0_7d534ca9","disease_vs_normal","group",9,"UNK",NA,20,20,0,0,0,"",FALSE
"group_L0_7db146e3","disease_vs_normal","group",3,"MeSH:D001943","Breast Neoplasms",7,7,1,0,1,"MeSH:D001943",FALSE
"group_L0_7e4d27ab","disease_vs_normal","group",3,"MeSH:D065626","Non-alcoholic Fatty Liver Disease",197,197,1,0,1,"MeSH:D065626",FALSE
"group_L0_7ec34918","disease_vs_normal","group",2,"UNK",NA,6,6,0,0,0,"",FALSE
"group_L0_7ee33172","disease_vs_normal","group",2,"UNK",NA,3,3,0,0,0,"",FALSE
"group_L0_7f3693cf","disease_vs_normal","group",2,"STR:gbm","gbm",134,134,1,0,1,"STR:gbm",FALSE
"group_L0_7f7e108e","disease_vs_normal","group",2,"MeSH:D010634","Phenobarbital",2,2,1,0,1,"MeSH:D010634",FALSE
"group_L0_8062af81","small_molecule","group",2,"UNK",NA,4,4,0,0,0,"",FALSE
"group_L0_8071658c","disease_vs_normal","group",6,"UNK",NA,194,194,0,0,0,"",FALSE
"group_L0_807fae45","disease_vs_normal","group",2,"UNK",NA,40,40,0,0,0,"",FALSE
"group_L0_80be7b68","disease_vs_normal","group",2,"UNK",NA,2,2,0,0,0,"",FALSE
"group_L0_80d23383","pathogen_or_aggregate_exposure","group",2,"UNK",NA,63,63,0,0,0,"",FALSE
"group_L0_80d29937","disease_vs_normal","group",3,"UNK",NA,13,13,0,0,0,"",FALSE
"group_L0_80e0d609","disease_vs_normal","group",10,"UNK",NA,165,165,0,0,0,"",FALSE
"group_L0_80f38bfb","disease_vs_normal","group",2,"STR:human_prostate_cancer_cells","human prostate cancer cells",8,8,1,0,1,"STR:human_prostate_cancer_cells",FALSE
"group_L0_80f8c395","disease_vs_normal","group",2,"STR:squamous","squamous",16,16,1,0,1,"STR:squamous",FALSE
"group_L0_8204f630","small_molecule","group",2,"MeSH:D000981","Antiprotozoal Agents",4,4,0,0,0,"",FALSE
"group_L0_828c0ff2","disease_vs_normal","group",5,"UNK",NA,10,10,0,0,0,"",FALSE
"group_L0_82a7dbb6","disease_vs_normal","group",2,"STR:endometriosis","endometriosis",4,4,1,0,1,"STR:endometriosis",FALSE
"group_L0_82ca232b","disease_vs_normal","group",2,"UNK",NA,15,15,0,0,0,"",FALSE
"group_L0_83133e0d","disease_vs_normal","group",2,"UNK",NA,70,70,0,0,0,"",FALSE
"group_L0_8530bd19","disease_vs_normal","group",2,"STR:prostate_cancer_cells","prostate cancer cells",4,4,1,0,1,"STR:prostate_cancer_cells",FALSE
"group_L0_854c59d0","pathogen_or_aggregate_exposure","group",2,"STR:candidemia","Candidemia",3,3,0,0,0,"",FALSE
"group_L0_85a8bdb0","small_molecule","group",2,"MeSH:D004002","Clodronic Acid",5,5,0,0,0,"",FALSE
"group_L0_87a6c8b1","disease_vs_normal","group",2,"MeSH:D000544","Alzheimer Disease",300,300,1,0,1,"MeSH:D000544",FALSE
"group_L0_87bcb01f","disease_vs_normal","group",2,"UNK",NA,25,25,0,0,0,"",FALSE
"group_L0_885bf17e","disease_vs_normal","group",3,"UNK",NA,30,30,0,0,0,"",FALSE
"group_L0_894af670","disease_vs_normal","group",5,"MeSH:D013274","Stomach Neoplasms",25,25,1,0,1,"MeSH:D013274",FALSE
"group_L0_89824d9d","disease_vs_normal","group",2,"UNK",NA,30,30,0,0,0,"",FALSE
"group_L0_8b8b608e","disease_vs_normal","group",2,"MeSH:D008175","Lung Neoplasms",3,3,1,0,1,"MeSH:D008175",FALSE
"group_L0_8c4854d3","disease_vs_normal","group",2,"STR:human_colorectal_cancer_tissue","human colorectal cancer tissue",62,62,1,0,1,"STR:human_colorectal_cancer_tissue",FALSE
"group_L0_8c79be85","disease_vs_normal","group",2,"UNK",NA,6,6,0,0,0,"",FALSE
"group_L0_8cb23d6f","disease_vs_normal","group",3,"UNK",NA,37,37,0,0,0,"",FALSE
"group_L0_8cfb026a","small_molecule","group",2,"STR:drug_treated","drug treated",5,5,0,1,1,"STR:drug_treated",FALSE
"group_L0_8d7283ff","disease_vs_normal","group",2,"UNK",NA,40,40,0,0,0,"",FALSE
"group_L0_8d7f0f94","small_molecule","group",2,"CHEBI:134223","2-amino-6-(1-hydroxypropyl)-8-methylpteridine-4,7(3<em>H</em>,8<em>H</em>)-dione",7,7,0,7,7,"CHEBI:230493|CHEBI:231621|CHEBI:34992|CHEBI:75934|STR:abt751",TRUE
"group_L0_8e8252bc","small_molecule","group",2,"CHEBI:5078","flavonol",3,3,0,1,1,"STR:cediranib",FALSE
"group_L0_8ef93bca","pathogen_or_aggregate_exposure","group",2,"UNK",NA,180,180,0,0,0,"",FALSE
"group_L0_8f30fdad","disease_vs_normal","group",2,"UNK",NA,7,7,0,0,0,"",FALSE
"group_L0_9020a304","disease_vs_normal","group",2,"UNK",NA,8,8,0,0,0,"",FALSE
"group_L0_90272ffa","disease_vs_normal","group",2,"UNK",NA,10,10,0,0,0,"",FALSE
"group_L0_919c0403","disease_vs_normal","group",2,"MeSH:D003424","Crohn Disease",32,32,1,0,1,"MeSH:D003424",FALSE
"group_L0_91dd5773","disease_vs_normal","group",2,"UNK",NA,16,16,0,0,0,"",FALSE
"group_L0_92cee024","disease_vs_normal","group",2,"STR:hcc","hcc",14,14,1,0,1,"STR:hcc",FALSE
"group_L0_93177267","pathogen_or_aggregate_exposure","group",2,"MeSH:D006678","HIV",5,5,0,0,0,"",FALSE
"group_L0_9364a03c","small_molecule","group",2,"CHEBI:30971","2<em>H</em>-azirine",12,12,0,1,1,"STR:treated_with_dox_for_24_hours",FALSE
"group_L0_938b616e","small_molecule","group",2,"CHEBI:50280","(<i>R</i>)-lavandulyl diphosphate",2,2,0,1,1,"CHEBI:38940",FALSE
"group_L0_9395a255","disease_vs_normal","group",2,"UNK",NA,8,8,0,0,0,"",FALSE
"group_L0_93b63344","pathogen_or_aggregate_exposure","group",2,"UNK",NA,14,14,0,0,0,"",FALSE
"group_L0_94014f54","disease_vs_normal","group",2,"UNK",NA,4,4,0,0,0,"",FALSE
"group_L0_94cbfade","small_molecule","group",2,"CHEBI:16515","3-ADP-glyceric acid",2,2,0,1,1,"STR:10_nm_1",FALSE
"group_L0_94ea10ad","disease_vs_normal","group",2,"STR:colon_cancer_organoids","colon cancer organoids",2,2,1,0,1,"STR:colon_cancer_organoids",FALSE
"group_L0_95099736","disease_vs_normal","group",2,"UNK",NA,7,7,0,0,0,"",FALSE
"group_L0_958fd528","disease_vs_normal","group",3,"UNK",NA,36,36,0,0,0,"",FALSE
"group_L0_95e045d7","small_molecule","group",2,"STR:glycine max 7s globulin","Glycine max 7S globulin",24,24,0,0,0,"",FALSE
"group_L0_95fee5b0","small_molecule","group",2,"CHEBI:31932","Olmesartan medoxomil",22,22,0,0,0,"",FALSE
"group_L0_9672536a","disease_vs_normal","group",2,"STR:adenocarcinoma","adenocarcinoma",2,2,1,0,1,"STR:adenocarcinoma",FALSE
"group_L0_98c9e31b","small_molecule","group",2,"CHEBI:134201","<em>P</em>-{α-<small>D</small>-Glc<em>p</em>NAc-(1→3)-[<small>D</small>-GroA-(2→1)]-α-<small>D</small>-Glc<em>p</em>NAc-6-yl}-α-<small>D</small>-Glc<em>p</em>NAc-(1→3)-[<em>P</em>-6-[CH<small><sub>2</sub></small>]<small><sub>5</sub></small>NH<small><sub>2</sub></small>]-α-<small>D</small>-Glc<em>p</em>NAc-(1→2)-<small>D</small>-GroA",2,2,0,2,2,"CHEBI:61397|CHEBI:91418",TRUE
"group_L0_994e4252","small_molecule","group",2,"CHEBI:16635","Met-tRNA<small><sup>Met</small></sup>",12,12,0,1,1,"STR:tgf_beta1",FALSE
"group_L0_995b59e7","disease_vs_normal","group",2,"STR:metastatic_melanoma","metastatic melanoma",3,3,1,0,1,"STR:metastatic_melanoma",FALSE
"group_L0_999112c8","disease_vs_normal","group",2,"MeSH:D000077192","Adenocarcinoma of Lung",26,26,1,0,1,"MeSH:D000077192",FALSE
"group_L0_9a348105","disease_vs_normal","group",2,"UNK",NA,30,30,0,0,0,"",FALSE
"group_L0_9b689859","disease_vs_normal","group",2,"UNK",NA,10,10,0,0,0,"",FALSE
"group_L0_9b9fe353","disease_vs_normal","group",2,"UNK",NA,22,22,0,0,0,"",FALSE
"group_L0_9c5a29c9","pathogen_or_aggregate_exposure","group",4,"UNK",NA,52,52,0,0,0,"",FALSE
"group_L0_9cc64e20","small_molecule","group",2,"UNK",NA,2,2,0,0,0,"",FALSE
"group_L0_9cd3407a","disease_vs_normal","group",2,"STR:laa_stroke","laa stroke",6,6,1,0,1,"STR:laa_stroke",FALSE
"group_L0_9d3004a1","small_molecule","group",2,"CHEBI:50787","<small>L</small>-<i>erythro</i>-3-methylmalic acid",3,3,0,1,1,"CHEBI:52172",FALSE
"group_L0_9d336cc6","pathogen_or_aggregate_exposure","group",4,"UNK",NA,34,34,0,0,0,"",FALSE
"group_L0_9d46e23d","disease_vs_normal","group",4,"UNK",NA,39,39,0,0,0,"",FALSE
"group_L0_9d47ff20","small_molecule","group",2,"CHEBI:88017","α-mycolate type-1 (II)",2,2,0,1,1,"CHEBI:132268",FALSE
"group_L0_9f0d348e","disease_vs_normal","group",2,"MeSH:D044584","Carcinoma, Ductal",2,2,1,0,1,"MeSH:D044584",FALSE
"group_L0_9f9c5cd7","disease_vs_normal","group",3,"UNK",NA,9,9,0,0,0,"",FALSE
"group_L0_a0e0159e","disease_vs_normal","group",3,"MeSH:D009369","Neoplasms",51,51,1,0,1,"MeSH:D009369",FALSE
"group_L0_a19af052","disease_vs_normal","group",2,"UNK",NA,4,4,0,0,0,"",FALSE
"group_L0_a1f11d05","disease_vs_normal","group",2,"UNK",NA,3,3,0,0,0,"",FALSE
"group_L0_a348b89f","small_molecule","group",2,"UNK",NA,4,4,0,0,0,"",FALSE
"group_L0_a46484df","disease_vs_normal","group",3,"UNK",NA,19,19,0,0,0,"",FALSE
"group_L0_a47f8413","disease_vs_normal","group",2,"STR:formalin_fixed_paraffin_embedded_ffpe_tumor_tissue_block_from_human_nf2_patient","formalin-fixed, paraffin-embedded (ffpe) tumor tissue block from human nf2 patient",4,4,1,0,1,"STR:formalin_fixed_paraffin_embedded_ffpe_tumor_tissue_block_from_human_nf2_patient",FALSE
"group_L0_a4fa01ce","disease_vs_normal","group",2,"STR:multiple_sclerosis","multiple sclerosis",64,64,1,0,1,"STR:multiple_sclerosis",FALSE
"group_L0_a6477b49","small_molecule","group",2,"CHEBI:49960","vandetanib",2,2,0,1,1,"CHEBI:49960",FALSE
"group_L0_a6cba3a9","pathogen_or_aggregate_exposure","group",8,"UNK",NA,152,152,0,0,0,"",FALSE
"group_L0_a6dff03d","small_molecule","group",2,"CHEBI:50787","<small>L</small>-<i>erythro</i>-3-methylmalic acid",3,3,0,1,1,"CHEBI:52172",FALSE
"group_L0_a6f3cae3","disease_vs_normal","group",2,"STR:thyroid_cancer_cell_line","thyroid cancer cell line",5,5,1,0,1,"STR:thyroid_cancer_cell_line",FALSE
"group_L0_a6fe1997","disease_vs_normal","group",2,"MeSH:D001932","Brain Neoplasms",71,71,1,0,1,"MeSH:D001932",FALSE
"group_L0_a70f2c5b","cytokine_stim","group",2,"MeSH:D015847","Interleukin-4",3,3,0,2,2,"STR:il_4|STR:il4",TRUE
"group_L0_a7ebdd3d","disease_vs_normal","group",2,"UNK",NA,1,1,0,0,0,"",FALSE
"group_L0_a9882d5e","small_molecule","group",2,"MeSH:D000989","Antistreptolysin",10,10,0,0,0,"",FALSE
"group_L0_a99ba805","disease_vs_normal","group",4,"MeSH:D009369","Neoplasms",90,90,1,0,1,"MeSH:D009369",FALSE
"group_L0_ab990809","disease_vs_normal","group",2,"MeSH:D011271","Pregnancy, Ectopic",4,4,1,0,1,"MeSH:D011471",FALSE
"group_L0_abf92a9c","disease_vs_normal","group",2,"UNK",NA,6,6,0,0,0,"",FALSE
"group_L0_ac5cb963","disease_vs_normal","group",2,"UNK",NA,2,2,0,0,0,"",FALSE
"group_L0_ac60b0d5","disease_vs_normal","group",2,"MeSH:D015470","Leukemia, Myeloid, Acute",119,119,1,0,1,"MeSH:D015470",FALSE
"group_L0_adda4b0f","small_molecule","group",2,"UNK",NA,7,7,0,0,0,"",FALSE
"group_L0_ae282665","small_molecule","group",2,"UNK",NA,3,3,0,0,0,"",FALSE
"group_L0_af65b69b","disease_vs_normal","group",8,"MeSH:D001943","Breast Neoplasms",18,18,2,0,2,"MeSH:D001943|STR:breast_cancer_cells",TRUE
"group_L0_afa9f081","disease_vs_normal","group",3,"MeSH:D001943","Breast Neoplasms",20,20,1,0,1,"MeSH:D001943",FALSE
"group_L0_afccf359","disease_vs_normal","group",3,"MeSH:D000077192","Adenocarcinoma of Lung",38,38,1,0,1,"MeSH:D000077192",FALSE
"group_L0_b02920b5","disease_vs_normal","group",2,"UNK",NA,2,2,0,0,0,"",FALSE
"group_L0_b0332e91","disease_vs_normal","group",4,"UNK",NA,16,16,0,0,0,"",FALSE
"group_L0_b08a7327","disease_vs_normal","group",2,"UNK",NA,3,3,0,0,0,"",FALSE
"group_L0_b0ba164d","disease_vs_normal","group",2,"STR:idiopathic_pulmonary_arterial_hypertension_ipah","idiopathic pulmonary arterial hypertension (ipah)",10,10,1,0,1,"STR:idiopathic_pulmonary_arterial_hypertension_ipah",FALSE
"group_L0_b2082193","small_molecule","group",2,"MeSH:D003473","Neuromuscular Nondepolarizing Agents",2,2,0,0,0,"",FALSE
"group_L0_b21b95a8","disease_vs_normal","group",3,"UNK",NA,57,57,0,0,0,"",FALSE
"group_L0_b241a165","disease_vs_normal","group",2,"STR:breast_cancer_mcf7_cells","breast cancer mcf7 cells",3,3,1,0,1,"STR:breast_cancer_mcf7_cells",FALSE
"group_L0_b26c629b","disease_vs_normal","group",2,"UNK",NA,64,64,0,0,0,"",FALSE
"group_L0_b2a455e8","small_molecule","group",2,"CHEBI:134203","<em>P</em>-{α-<small>D</small>-Glc<em>p</em>NAc-(1→3)-[<small>D</small>-GroA-(2→1)]-α-<small>D</small>-Glc<em>p</em>NAc-6-yl}-α-<small>D</small>-Glc<em>p</em>NAc-(1→3)-[<small>D</small>-GroA-(2→1)]-α-<small>D</small>-Glc<em>p</em>NAc-<em>P</em>-6-[CH<small><sub>2</sub></small>]<small><sub>5</sub></small>NHC(=O)[CH<small><sub>2</sub></small>]<small><sub>4</sub></small>C(=O)NHR group",3,3,0,3,3,"CHEBI:145374|CHEBI:90217|STR:enmd2076",TRUE
"group_L0_b2b8cc41","disease_vs_normal","group",3,"MeSH:D001749","Urinary Bladder Neoplasms",62,62,1,0,1,"MeSH:D001749",FALSE
"group_L0_b3403236","disease_vs_normal","group",4,"STR:colorectal_carcinoma_samples","colorectalâ carcinomaâ samples",7,7,1,0,1,"STR:colorectal_carcinoma_samples",FALSE
"group_L0_b345d98f","disease_vs_normal","group",2,"UNK",NA,4,4,0,0,0,"",FALSE
"group_L0_b3e36fe8","disease_vs_normal","group",2,"UNK",NA,108,108,0,0,0,"",FALSE
"group_L0_b4396c06","disease_vs_normal","group",3,"UNK",NA,13,13,0,0,0,"",FALSE
"group_L0_b465e5af","pathogen_or_aggregate_exposure","group",2,"UNK",NA,9,9,0,0,0,"",FALSE
