"cluster_id","agent_id","nome_llm","nome_vero","src","entity","scatta_llm","scatterebbe_vero","nel_deliverable"
"cgroup_L5_047f2a3b","HGNC:6205","JUNB","JUNB","COMBO","COMBO:sijunb+tgf 3",FALSE,FALSE,FALSE
"cgroup_L5_048239c0","STR:soft hydrogel","Soft Hydrogel",NA,"anchor","STR:soft hydrogel",TRUE,FALSE,FALSE
"cgroup_L5_0484d581","MeSH:D015470","acute myeloid leukemia","Leukemia, Myeloid, Acute","STR","STR:endometrioid_adenocarcinoma_partial_mucinous",FALSE,FALSE,FALSE
"cgroup_L5_048806a6","MeSH:D018793","Interleukin-13","Interleukin-13","COMBO","COMBO:il-13+staphylococcus epidermidis",FALSE,FALSE,FALSE
"cgroup_L5_048e9526","HGNC:11957","MED12","MED12","STR","STR:lenti_nicd3",FALSE,FALSE,FALSE
"cgroup_L5_0490681e","STR:lactoferrin","Lactoferrin",NA,"anchor","STR:lactoferrin",TRUE,FALSE,FALSE
"cgroup_L5_049a957d","MeSH:D015179","colorectal cancer","Colorectal Neoplasms","STR","STR:tumoral",FALSE,FALSE,FALSE
"cgroup_L5_049be823","MeSH:D011965","Receptors, Glucocorticoid","Receptors, Glucocorticoid","onto","CHEBI:24261",FALSE,FALSE,FALSE
"cgroup_L5_049e3c45","HGNC:12324","TRN-GTT2-1","TRN-GTT2-1","STR","STR:bach1_sirna",FALSE,FALSE,FALSE
"cgroup_L5_04a8444e","CHEBI:28406","<em>N</em>-acetyl-<small>D</small>-glucosamine 4-sulfate","<em>N</em>-acetyl-<small>D</small>-glucosamine 4-sulfate","onto","CHEBI:27641",FALSE,FALSE,FALSE
"cgroup_L5_04afb012","MeSH:D015179","colorectal cancer","Colorectal Neoplasms","STR","STR:lncrna_ak096729_sirna",FALSE,FALSE,FALSE
"cgroup_L5_04b6e0d3","HGNC:16317","PPP1R1AP2","PPP1R1AP2","STR","STR:gal3sh",FALSE,FALSE,FALSE
"cgroup_L5_04beb4fe","CHEMBL:CHEMBL3989914","GLESATINIB",NA,"onto","CHEMBL:CHEMBL3989914",FALSE,FALSE,FALSE
"cgroup_L5_04c3ad0c","NCBITaxon:1335626","mers-cov",NA,"onto","NCBITaxon:1335626",FALSE,FALSE,FALSE
"cgroup_L5_04d18906","CHEBI:31709","iohexol","iohexol","onto","CHEBI:31709",FALSE,FALSE,FALSE
"cgroup_L5_04d3b8a7","UNK",NA,NA,"onto","HGNC:9902",FALSE,FALSE,FALSE
"cgroup_L5_04d969ae","MeSH:D018869","heat shock","Heat-Shock Response","STR","STR:ionizing_radiation",FALSE,FALSE,FALSE
"cgroup_L5_04db5266","HGNC:31868","MIR375","MIR375","STR","STR:mir_375",FALSE,FALSE,FALSE
"cgroup_L5_04dee92f","CHEBI:133661","hyocholate","hyocholate","STR","STR:shcdk7_2",FALSE,FALSE,FALSE
"cgroup_L5_04e574b7","HGNC:430","ALOX12B","ALOX12B","STR","STR:asxl1_depleted",FALSE,FALSE,FALSE
"cgroup_L5_04ed88e1","CHEBI:28125","<i>all</i>-<i>cis</i>-docosa-4,7,10,13,16,19-hexaenoic acid","<i>all</i>-<i>cis</i>-docosa-4,7,10,13,16,19-hexaenoic acid","COMBO","COMBO:dha+tgf-beta1",FALSE,FALSE,FALSE
"cgroup_L5_04f010e7","CHEBI:16635","Met-tRNA<small><sup>Met</small></sup>","Met-tRNA<small><sup>Met</small></sup>","onto","HGNC:11769",FALSE,FALSE,FALSE
"cgroup_L5_04f3a14b","HGNC:949","BAK1","BAK1","COMBO","COMBO:bak+bax",FALSE,FALSE,FALSE
"cgroup_L5_04f4657e","HGNC:6407","KRAS","KRAS","STR","STR:kras_g12v",FALSE,FALSE,FALSE
"cgroup_L5_04f679be","CHEBI:28262","dimethyl sulfoxide","dimethyl sulfoxide","onto","HGNC:11753",FALSE,FALSE,FALSE
"cgroup_L5_04f75cef","HGNC:10001","RGS5","RGS5","onto","HGNC:9884",FALSE,FALSE,FALSE
"cgroup_L5_04f877e8","STR:dbpr728_24h","dbpr728 24h",NA,"STR","STR:dbpr728",FALSE,FALSE,FALSE
"cgroup_L5_05019aee","CHEBI:63452","midostaurin","midostaurin","onto","CHEBI:63452",FALSE,FALSE,FALSE
"cgroup_L5_051083a1","MeSH:D009293","opioid use disorder","Opioid-Related Disorders","STR","STR:5_hypoxia",FALSE,FALSE,FALSE
"cgroup_L5_05117d86","STR:siehmt3","siEHMT3",NA,"STR","STR:siehmt3",FALSE,FALSE,FALSE
"cgroup_L5_05121287","CHEBI:28987","abietic acid","abietic acid","anchor","CHEBI:28987",TRUE,TRUE,FALSE
"cgroup_L5_0525c20d","HGNC:13575","BRD4","BRD4","STR","STR:brd4_l",FALSE,FALSE,FALSE
"cgroup_L5_052784bb","HGNC:19137","CD276","CD276","onto","HGNC:19137",FALSE,FALSE,FALSE
"cgroup_L5_0528a2ed","MeSH:D006528","hepatocellular carcinoma","Carcinoma, Hepatocellular","STR","STR:ad_k458r",FALSE,FALSE,FALSE
"cgroup_L5_052b3b06","HGNC:11744","TFAP2C","TFAP2C","STR","STR:yap_sirna",FALSE,FALSE,FALSE
"cgroup_L5_052d9f02","HGNC:4912","HINT1","HINT1","onto","HGNC:24224",FALSE,FALSE,FALSE
"cgroup_L5_05322ba1","CHEBI:71019","omacetaxine mepesuccinate","omacetaxine mepesuccinate","onto","CHEBI:71019",FALSE,FALSE,TRUE
"cgroup_L5_05335afa","STR:fibrolamellar_hepatocellular_carcinoma","fibrolamellar hepatocellular carcinoma",NA,"STR","STR:fibrolamellar_hepatocellular_carcinoma",FALSE,FALSE,FALSE
"cgroup_L5_0535cd96","UNK",NA,NA,"STR","STR:e10ne",FALSE,FALSE,FALSE
"cgroup_L5_053626f0","STR:rtpa","rtpa",NA,"STR","STR:rtpa",FALSE,FALSE,FALSE
"cgroup_L5_0537ce89","CHEBI:17775","7,9-dihydro-1<em>H</em>-purine-2,6,8(3<em>H</em>)-trione","7,9-dihydro-1<em>H</em>-purine-2,6,8(3<em>H</em>)-trione","STR","STR:sunflower_calathide_extract",FALSE,FALSE,FALSE
"cgroup_L5_053849bd","HGNC:3467","ESR1","ESR1","onto","HGNC:1608",FALSE,FALSE,FALSE
"cgroup_L5_05398fb1","STR:adenocarcinoma_nos","adenocarcinoma_nos",NA,"STR","STR:adenocarcinoma_nos_exoeasy_isolated",FALSE,FALSE,FALSE
"cgroup_L5_053b388c","HGNC:3326","ELK4","ELK4","STR","STR:hifnb",FALSE,FALSE,FALSE
"cgroup_L5_0547bf8c","CHEBI:82436","decabromodiphenyl ether","decabromodiphenyl ether","onto","CHEBI:82436",FALSE,FALSE,FALSE
"cgroup_L5_0551b252","STR:pre_fals","pre-fals",NA,"STR","STR:pre_fals",FALSE,FALSE,FALSE
"cgroup_L5_0558cbe3","MeSH:D015497","HIV-1","HIV-1","STR","STR:tb_positive_hiv_positive",FALSE,FALSE,FALSE
"cgroup_L5_055d9272","CHEBI:17234","glucose","glucose","onto","CHEBI:4167",FALSE,FALSE,FALSE
"cgroup_L5_0569bcb3","HGNC:31124","FXYD6P3","FXYD6P3","STR","STR:hsa_mir_155_5p",FALSE,FALSE,FALSE
"cgroup_L5_057b8a22","MeSH:D001943","breast cancer","Breast Neoplasms","STR","STR:walnut",FALSE,FALSE,FALSE
"cgroup_L5_057fc5f8","STR:blueberry_sunfloweroil","Blueberry_SunflowerOil",NA,"STR","STR:blueberry_sunfloweroil",FALSE,FALSE,FALSE
"cgroup_L5_05843294","CHEBI:42567","fisetin","fisetin","COMBO","COMBO:fisetin+il17a+tnf",FALSE,FALSE,FALSE
"cgroup_L5_058f74e1","HGNC:7323","SEPTIN9","SEPTIN9","STR","STR:cmv_sept9_v2",FALSE,FALSE,FALSE
"cgroup_L5_059f2c1c","HGNC:4814","KALRN","KALRN","STR","STR:parkinson_s_disease_prkn_mutation",FALSE,FALSE,FALSE
"cgroup_L5_059fe3a4","STR:section_1_tumor_border","section 1: tumor border",NA,"STR","STR:melanoma_tumor_border",FALSE,FALSE,FALSE
"cgroup_L5_05a84b76","UNK",NA,NA,"STR","STR:p12n_early_a",FALSE,FALSE,FALSE
"cgroup_L5_05aad050","HGNC:4471","GPR17","GPR17","onto","HGNC:2719",FALSE,FALSE,FALSE
"cgroup_L5_05ab1042","NCBITaxon:6185","Schistosoma haematobium",NA,"STR","STR:respiratory_virus",FALSE,FALSE,FALSE
"cgroup_L5_05ad3bc1","CHEBI:47519","ketoconazole","ketoconazole","onto","CHEBI:47519",FALSE,FALSE,FALSE
"cgroup_L5_05b99d6a","CHEBI:16411","indole-3-acetic acid","indole-3-acetic acid","onto","CHEBI:190692",FALSE,FALSE,FALSE
"cgroup_L5_05b9f342","HGNC:4000","FTLP3","FTLP3","STR","STR:shfoxc2_3",FALSE,FALSE,FALSE
"cgroup_L5_05bb34b8","CHEBI:59990","<em>N</em>,<em>N</em>-dimethyl-4-nitrosoaniline","<em>N</em>,<em>N</em>-dimethyl-4-nitrosoaniline","COMBO","COMBO:esp+ndma",FALSE,FALSE,FALSE
"cgroup_L5_05c024d1","STR:nai_n3_treated","nai-n3-treated",NA,"STR","STR:nai_n3",FALSE,FALSE,FALSE
"cgroup_L5_05c3088e","HGNC:31543","MIR15A","MIR15A","STR","STR:pre_mir_15a_5p_seed_agcagc",FALSE,FALSE,FALSE
"cgroup_L5_05cb4f56","CHEBI:9453","Terfenadine","Terfenadine","onto","CHEBI:9453",FALSE,FALSE,FALSE
"cgroup_L5_05cd47da","STR:expansion medium","expansion medium",NA,"onto","MeSH:D016891",FALSE,FALSE,FALSE
"cgroup_L5_05d7f0db","CHEBI:68534","Enzalutamide","enzalutamide","COMBO","COMBO:cc-223+enza",FALSE,FALSE,FALSE
"cgroup_L5_05e39452","NCBITaxon:5833","Plasmodium falciparum",NA,"STR","STR:after_third_inf_c9",FALSE,FALSE,FALSE
"cgroup_L5_05e9825c","CHEBI:28600","farnesol","farnesol","STR","STR:antimycina",FALSE,FALSE,FALSE
"cgroup_L5_05f30db7","HGNC:14402","HIPK2","HIPK2","STR","STR:sh_hipk2",FALSE,FALSE,FALSE
"cgroup_L5_05f9b85d","MeSH:D014612","Vaccines","Vaccines","STR","STR:post_vaccination_vaccine",FALSE,FALSE,FALSE
"cgroup_L5_05fa6c9b","HGNC:21148","RNF123","RNF123","STR","STR:kpc1_knockdown",FALSE,FALSE,FALSE
"cgroup_L5_05fc7778","MeSH:D006528","hepatocellular carcinoma","Carcinoma, Hepatocellular","STR","STR:prot_2_1",FALSE,FALSE,FALSE
"cgroup_L5_060313cc","HGNC:16234","CTCFL","CTCFL","STR","STR:boris_knockdown",FALSE,FALSE,FALSE
"cgroup_L5_060a2f97","HGNC:5024","HNF4A","HNF4A","STR","STR:1660f",FALSE,FALSE,FALSE
"cgroup_L5_060f4565","CHEBI:76720","antisense oligonucleotide","antisense oligonucleotide","STR","STR:aso1",FALSE,FALSE,FALSE
"cgroup_L5_061e8eea","HGNC:11288","AKR1D1P1","AKR1D1P1","STR","STR:pkm2_knockout",FALSE,FALSE,FALSE
"cgroup_L5_061f878a","MeSH:D011471","prostate cancer","Prostatic Neoplasms","STR","STR:mir_141",FALSE,FALSE,FALSE
"cgroup_L5_06247e44","STR:pancreatic and duodenal homeobox 1","Pancreatic and duodenal homeobox 1",NA,"STR","STR:pdx1_si",FALSE,FALSE,FALSE
"cgroup_L5_062b5fc8","CHEBI:9168","sirolimus","sirolimus","STR","STR:hkca",FALSE,FALSE,FALSE
"cgroup_L5_06342079","CHEBI:84491","poly(I:C)","poly(I:C)","STR","STR:sirnas_targeting_upf1_myc_tagged_helicase_mutant",FALSE,FALSE,FALSE
"cgroup_L5_063dc5eb","UNK",NA,NA,"STR","STR:shgcdh_2",FALSE,FALSE,FALSE
"cgroup_L5_063f0792","STR:neopetrotaurine_c","neopetrotaurine c",NA,"STR","STR:neopetrotaurine_c",FALSE,FALSE,FALSE
"cgroup_L5_0645f0db","STR:prostate_adenocarcinoma","prostate adenocarcinoma",NA,"STR","STR:prostate_adenocarcinoma",FALSE,FALSE,FALSE
"cgroup_L5_064bfc2c","HGNC:7969","NR1I3","NR1I3","STR","STR:ox40_ngfr",FALSE,FALSE,FALSE
"cgroup_L5_064ee9e3","HGNC:1631","CD163","CD163","STR","STR:sicebpd_bud",FALSE,FALSE,FALSE
"cgroup_L5_06543673","STR:dual specificity phosphatase 1","dual specificity phosphatase 1",NA,"onto","HGNC:3064",FALSE,FALSE,FALSE
"cgroup_L5_065ea22e","MeSH:D006528","hepatocellular carcinoma","Carcinoma, Hepatocellular","STR","STR:dysplastic_nodule_low",FALSE,FALSE,FALSE
"cgroup_L5_0664c9c5","HGNC:11114","KDM5C","KDM5C","STR","STR:kdm5c_sgrna1",FALSE,FALSE,FALSE
"cgroup_L5_066d1dca","HGNC:11736","TEX13B","TEX13B","STR","STR:homozygous_loss_function_mutant",FALSE,FALSE,FALSE
"cgroup_L5_066f0ead","HGNC:43221","RNA5SP321","RNA5SP321","STR","STR:fgd5_as1_shrna_1",FALSE,FALSE,FALSE
"cgroup_L5_0679d794","CHEBI:231674","AZD5153","AZD5153","STR","STR:acala_azd5153_0_72mgkg",FALSE,FALSE,FALSE
"cgroup_L5_0679eb8c","MeSH:D015470","acute myeloid leukemia","Leukemia, Myeloid, Acute","STR","STR:cr_complete_remission",FALSE,FALSE,FALSE
"cgroup_L5_067df4a3","UNK",NA,NA,"STR","STR:radiotherapy",FALSE,FALSE,FALSE
"cgroup_L5_0685626f","STR:zbc_260_degrader_10nm","zbc-260 degrader 10nm",NA,"STR","STR:zbc_260_degrader",FALSE,FALSE,FALSE
"cgroup_L5_0685c41e","STR:oscillating shear stress","oscillating shear stress",NA,"anchor","STR:oscillating shear stress",TRUE,FALSE,FALSE
"cgroup_L5_0687dff9","MeSH:D051436","chronic kidney disease","Renal Insufficiency, Chronic","STR","STR:renal_disease",FALSE,FALSE,FALSE
"cgroup_L5_06880e47","CHEBI:2948","azathioprine","azathioprine","anchor","CHEBI:2948",TRUE,TRUE,FALSE
"cgroup_L5_068a4233","MeSH:D001943","breast cancer","Breast Neoplasms","STR","STR:high_ar_expression",FALSE,FALSE,FALSE
"cgroup_L5_068dfbce","HGNC:6657","LNX1","LNX1","onto","HGNC:12841",FALSE,FALSE,FALSE
"cgroup_L5_0691df20","STR:rb transcriptional corepressor 1","RB transcriptional corepressor 1",NA,"STR","STR:shrna_against_rb",FALSE,FALSE,FALSE
"cgroup_L5_06924a78","MeSH:D008180","systemic lupus erythematosus","Lupus Erythematosus, Systemic","STR","STR:systemic_lupus_erythematosus_pulmonary_fibrosis_t4",FALSE,FALSE,FALSE
"cgroup_L5_06984311","HGNC:6827","MAN2C1","MAN2C1","onto","CHEBI:63620",FALSE,FALSE,FALSE
"cgroup_L5_06987542","MeSH:D001943","breast cancer","Breast Neoplasms","STR","STR:pai1",FALSE,FALSE,FALSE
"cgroup_L5_06a1e700","HGNC:3226","EFNB1","EFNB1","STR","STR:ephrin_b1_sirna_ephb2_fc",FALSE,FALSE,FALSE
"cgroup_L5_06a4ecc0","CHEBI:17313","7,8-dihydroxycoumarin","7,8-dihydroxycoumarin","onto","CHEBI:17313",FALSE,FALSE,FALSE
"cgroup_L5_06a8d42b","HGNC:11573","TAT","TAT","STR","STR:pccb_knockdown",FALSE,FALSE,FALSE
"cgroup_L5_06b187d9","CHEBI:17243","mono(2-ethylhexyl) phthalate","mono(2-ethylhexyl) phthalate","onto","CHEBI:17243",FALSE,FALSE,FALSE
"cgroup_L5_06b3a9c2","HGNC:10672","CXCL12","CXCL12","STR","STR:cxcr4_exo",FALSE,FALSE,FALSE
"cgroup_L5_06b5da4a","CHEBI:34220","2,3,4,5-Tetrachloro-4'-biphenylol","2,3,4,5-Tetrachloro-4'-biphenylol","STR","STR:atra",FALSE,FALSE,FALSE
"cgroup_L5_06b84c65","HGNC:15508","PUS1","PUS1","STR","STR:shpus1",FALSE,FALSE,FALSE
"cgroup_L5_06b889f2","UNK",NA,NA,"STR","STR:preg",FALSE,FALSE,FALSE
"cgroup_L5_06b8952c","CHEBI:2766","aphidicolin","aphidicolin","onto","CHEBI:2766",FALSE,FALSE,FALSE
"cgroup_L5_06ba4db1","CHEMBL:CHEMBL515928","GOMISIN G",NA,"onto","CHEMBL:CHEMBL515928",FALSE,FALSE,FALSE
"cgroup_L5_06bbfacf","STR:rutaecarpine","Rutaecarpine",NA,"STR","STR:rutaecarpin",FALSE,FALSE,FALSE
"cgroup_L5_06bcb792","HGNC:9904","RBM7","RBM7","STR","STR:rbm7_genetic_knockdown",FALSE,FALSE,FALSE
"cgroup_L5_06bf19e0","HGNC:3327","ELN","ELN","COMBO","COMBO:egf+ifng",FALSE,FALSE,FALSE
"cgroup_L5_06c0ebe1","STR:escc","escc",NA,"STR","STR:ve28",FALSE,FALSE,FALSE
"cgroup_L5_06d5cf08","CHEBI:16635","Met-tRNA<small><sup>Met</small></sup>","Met-tRNA<small><sup>Met</small></sup>","COMBO","COMBO:glut1+tgfb1",FALSE,FALSE,FALSE
"cgroup_L5_06db1c8b","MeSH:D015470","acute myeloid leukemia","Leukemia, Myeloid, Acute","STR","STR:frail",FALSE,FALSE,FALSE
"cgroup_L5_06db6edb","NCBITaxon:1773","Mycobacterium tuberculosis",NA,"STR","STR:tuberculosis_28",FALSE,FALSE,FALSE
"cgroup_L5_06dbf004","STR:dmem/om-pm","DMEM/OM-PM",NA,"onto","MeSH:D018920",FALSE,FALSE,FALSE
"cgroup_L5_06e14fec","HGNC:2558","CX3CR1","CX3CR1","STR","STR:ctsl_knockdown",FALSE,FALSE,FALSE
"cgroup_L5_06e2429b","CHEBI:2948","azathioprine","azathioprine","STR","STR:immunosuppressors_is",FALSE,FALSE,FALSE
"cgroup_L5_06eb7ee3","HGNC:10803","SFTPD","SFTPD","STR","STR:setd2_null",FALSE,FALSE,FALSE
"cgroup_L5_06f1f28f","CHEBI:17236","2-hydroxy-6-oxohexa-2,4-dienoic acid","2-hydroxy-6-oxohexa-2,4-dienoic acid","STR","STR:g_csf",FALSE,FALSE,FALSE
"cgroup_L5_06f449ff","UNK",NA,NA,"STR","STR:cd3_antibody",FALSE,FALSE,FALSE
"cgroup_L5_06f96408","CHEBI:39867","valproic acid","valproic acid","STR","STR:vpa_6mm",FALSE,FALSE,FALSE
"cgroup_L5_06fa383f","HGNC:16262","YAP1","YAP1","STR","STR:siyap",FALSE,FALSE,FALSE
"cgroup_L5_06fa957b","HGNC:4222","GDF7","GDF7","onto","HGNC:4237",FALSE,FALSE,FALSE
"cgroup_L5_06ff1592","CHEBI:5118","fluoxetine","fluoxetine","onto","CHEBI:5118",FALSE,FALSE,FALSE
"cgroup_L5_07039e0d","CHEBI:2719","Ile<small><sup>5</small></sup>-angiotensin II","Ile<small><sup>5</small></sup>-angiotensin II","STR","STR:at_ii",FALSE,FALSE,FALSE
"cgroup_L5_070d49d3","UNK",NA,NA,"STR","STR:hbec_evs",FALSE,FALSE,FALSE
"cgroup_L5_07116b32","MeSH:D034741","RNA, Small Interfering","RNA, Small Interfering","STR","STR:smad3_sirna",FALSE,FALSE,FALSE
"cgroup_L5_071443e7","UNK",NA,NA,"STR","STR:mdl_800",FALSE,FALSE,FALSE
"cgroup_L5_07191c9e","HGNC:6899","MAS1","MAS1","STR","STR:knocked_down",FALSE,FALSE,FALSE
"cgroup_L5_071aeb66","NCBITaxon:12721","Human immunodeficiency virus",NA,"STR","STR:hiv_1_month",FALSE,FALSE,FALSE
"cgroup_L5_071ebb83","MeSH:D012512","Ewing sarcoma","Sarcoma, Ewing","STR","STR:siewsr1",FALSE,FALSE,FALSE
"cgroup_L5_0721a598","HGNC:11744","TFAP2C","TFAP2C","STR","STR:taz_sirna",FALSE,FALSE,FALSE
"cgroup_L5_072201d5","STR:protein arginine methyltransferase 5","protein arginine methyltransferase 5",NA,"STR","STR:shrna_against_prmt5",FALSE,FALSE,FALSE
"cgroup_L5_0722d78f","HGNC:8616","PAX2","PAX2","onto","HGNC:17101",FALSE,FALSE,FALSE
"cgroup_L5_07239691","HGNC:7776","NFATC2","NFATC2","STR","STR:constitutively_active_nfatc2",FALSE,FALSE,FALSE
"cgroup_L5_0725d8a2","HGNC:1762","CDH3","CDH3","STR","STR:sicdh3",FALSE,FALSE,FALSE
"cgroup_L5_07260fdc","NCBITaxon:1773","Mycobacterium tuberculosis",NA,"STR","STR:hiv_1_month",FALSE,FALSE,FALSE
"cgroup_L5_0735109f","CHEBI:167670","SCH772984","SCH772984","COMBO","COMBO:one+sch772984",FALSE,FALSE,FALSE
"cgroup_L5_073fa4d3","CHEBI:68534","Enzalutamide","enzalutamide","STR","STR:epz_enz",FALSE,FALSE,FALSE
"cgroup_L5_073ff714","MeSH:D001749","Urinary Bladder Neoplasms","Urinary Bladder Neoplasms","onto","MeSH:D001749",FALSE,FALSE,FALSE
"cgroup_L5_074009f7","HGNC:11479","SUV39H1","SUV39H1","onto","HGNC:3312",FALSE,FALSE,FALSE
"cgroup_L5_074726c1","UNK",NA,NA,"STR","STR:metabolically_unhealthy_obese_muo",FALSE,FALSE,FALSE
"cgroup_L5_0757c9e4","HGNC:7138","MLLT6","MLLT6","STR","STR:mllt6_knockout",FALSE,FALSE,FALSE
"cgroup_L5_075d96ad","UNK",NA,NA,"STR","STR:follow_up_1",FALSE,FALSE,FALSE
"cgroup_L5_07683429","HGNC:4867","HERC1","HERC1","STR","STR:hnf4alpha10",FALSE,FALSE,FALSE
"cgroup_L5_076f0e68","MeSH:D018319","MPNST","Neurofibrosarcoma","STR","STR:prc2_mutant",FALSE,FALSE,FALSE
"cgroup_L5_07705e1f","MeSH:D015179","Colorectal Neoplasms","Colorectal Neoplasms","STR","STR:cd38_low",FALSE,FALSE,FALSE
"cgroup_L5_077319bc","STR:ustekinumab","ustekinumab",NA,"STR","STR:anti_il_12_23",FALSE,FALSE,FALSE
"cgroup_L5_07766ab8","STR:mk0752","mk0752",NA,"STR","STR:mk0752",FALSE,FALSE,FALSE
"cgroup_L5_07809c2e","CHEBI:232616","Idasanutlin","Idasanutlin","onto","CHEBI:232616",FALSE,FALSE,FALSE
"cgroup_L5_0780e746","HGNC:4157","GAPDHP63","GAPDHP63","STR","STR:two_month_gtf2i_ko",FALSE,FALSE,FALSE
"cgroup_L5_0784a179","HGNC:11273","SPTAN1","SPTAN1","COMBO","COMBO:osteopontin+spp1",FALSE,FALSE,FALSE
"cgroup_L5_07883159","MeSH:D010271","Parasites","Parasites","STR","STR:60_parasitic_infection",FALSE,FALSE,FALSE
"cgroup_L5_0789812f","HGNC:6014","IL4","IL4","STR","STR:75oe",FALSE,FALSE,FALSE
"cgroup_L5_078d30cb","UNK",NA,NA,"STR","STR:igf0005558",FALSE,FALSE,FALSE
"cgroup_L5_0792ad29","HGNC:17202","PSORS1C1","PSORS1C1","STR","STR:shnme7_1",FALSE,FALSE,FALSE
"cgroup_L5_079d2e0b","STR:labor","labor",NA,"STR","STR:term_early_labour",FALSE,FALSE,FALSE
"cgroup_L5_079feb23","CHEBI:30089","acetate","acetate","COMBO","COMBO:acetate+tgf- 1",TRUE,TRUE,FALSE
"cgroup_L5_07a372ee","NCBITaxon:11250","Human respiratory syncytial virus",NA,"STR","STR:hi176_at_moi_100_1_72_infection",FALSE,FALSE,FALSE
"cgroup_L5_07a4640b","STR:matrigel_gfr","matrigel gfr",NA,"COMBO","COMBO:linoleic acid+oleic",FALSE,FALSE,FALSE
"cgroup_L5_07a67ca3","HGNC:3685","FGF7","FGF7","STR","STR:double_negative_cd104_epcam_kgf",FALSE,FALSE,FALSE
"cgroup_L5_07a8acf4","STR:beta-glycerophosphate","beta-Glycerophosphate",NA,"STR","STR:beta_glycerophosphate",FALSE,FALSE,FALSE
"cgroup_L5_07bcb8dc","HGNC:28610","CCDC60","CCDC60","STR","STR:positive_for_c9orf72_repeat_expansion",FALSE,FALSE,FALSE
"cgroup_L5_07c002b5","HGNC:11201","SOX5","SOX5","STR","STR:sichd4_3",FALSE,FALSE,FALSE
"cgroup_L5_07c484f9","CHEBI:76612","ibrutinib","ibrutinib","STR","STR:cpd10",FALSE,FALSE,FALSE
"cgroup_L5_07ce1038","MeSH:D059305","high-fat diet","Diet, High-Fat","STR","STR:hdl4",FALSE,FALSE,FALSE
"cgroup_L5_07cf8bdf","HGNC:5363","ID4","ID4","STR","STR:sifoxa1",FALSE,FALSE,FALSE
"cgroup_L5_07d0cf37","HGNC:11737","TEX14","TEX14","STR","STR:thap1_overexpression",FALSE,FALSE,FALSE
"cgroup_L5_07d3ae1d","STR:circ-cux1","circ-CUX1",NA,"STR","STR:circ_cux1",FALSE,FALSE,FALSE
"cgroup_L5_07d5d123","STR:ubiquitin specific peptidase 28","ubiquitin specific peptidase 28",NA,"STR","STR:prrl_usp28_wt",FALSE,FALSE,FALSE
"cgroup_L5_07d5d70a","STR:mir-9/9*-124","miR-9/9*-124",NA,"STR","STR:mir_9_9_124_ctip2_dlx1_dlx2_myt1l",FALSE,FALSE,FALSE
"cgroup_L5_07e43881","HGNC:30682","EHBP1L1","EHBP1L1","STR","STR:trim11_sgrna2_kdm5c_sgrna2",FALSE,FALSE,FALSE
"cgroup_L5_07e560b3","CHEBI:143205","hexafluoropropylene oxide dimer acid","2,3,3,3-tetrafluoro-2-(heptafluoropropoxy)propanoic acid","STR","STR:hfpo_da_500_um",FALSE,FALSE,FALSE
"cgroup_L5_07e5baba","CHEBI:156296","G1","G-1","STR","STR:24_g1",FALSE,FALSE,FALSE
"cgroup_L5_07ed0db6","CHEBI:50100","3-(ethoxycarbonyl)psoralen","3-(ethoxycarbonyl)psoralen","onto","CHEBI:32020",FALSE,FALSE,FALSE
"cgroup_L5_07f4e9e8","MeSH:D012595","systemic sclerosis","Scleroderma, Systemic","STR","STR:ssc_0_0876",FALSE,FALSE,FALSE
"cgroup_L5_07f59564","MeSH:D018664","Interleukin-12","Interleukin-12","STR","STR:ciml_il_12_15_18",FALSE,FALSE,FALSE
"cgroup_L5_07f61b51","HGNC:7892","PNP","PNP","STR","STR:hnf4alpha8",FALSE,FALSE,FALSE
"cgroup_L5_07fa9377","CHEBI:29022","BAP","<em>N</em>-benzyladenine","STR","STR:mrucri",FALSE,FALSE,FALSE
"cgroup_L5_08085f9e","HGNC:4760","H2BC21","H2BC21","STR","STR:rag2_ko",FALSE,FALSE,FALSE
"cgroup_L5_080987d8","HGNC:16792","SMG7","SMG7","onto","HGNC:16792",FALSE,FALSE,FALSE
"cgroup_L5_080f5160","HGNC:10887","SIX1","SIX1","STR","STR:8430_1_m",FALSE,FALSE,FALSE
"cgroup_L5_08118100","CHEBI:18258","triiodothyronine","3,3',5-triiodo-<small>L</small>-thyronine","STR","STR:immediate_post_meditation",FALSE,FALSE,FALSE
"cgroup_L5_081394c7","STR:epoxide hydrolase 1","epoxide hydrolase 1",NA,"STR","STR:shephexin1",FALSE,FALSE,FALSE
"cgroup_L5_081e0e1c","HGNC:6000","IL1RN","IL1RN","COMBO","COMBO:lps+sierk3",FALSE,FALSE,FALSE
"cgroup_L5_081e3112","MeSH:D002583","cervical cancer","Uterine Cervical Neoplasms","STR","STR:cancer_stage_ib1",FALSE,FALSE,FALSE
"cgroup_L5_08257323","CHEBI:50131","5-aza-2'-deoxycytidine","5-aza-2'-deoxycytidine","COMBO","COMBO:dac+s2101",FALSE,FALSE,FALSE
"cgroup_L5_08289e2e","MeSH:D003110","colon cancer","Colonic Neoplasms","STR","STR:colitis",FALSE,FALSE,FALSE
"cgroup_L5_082e5285","STR:phosphoseryl-trna kinase","phosphoseryl-tRNA kinase",NA,"onto","HGNC:28578",FALSE,FALSE,FALSE
