"cluster_id","study_id","gen_trattato","gen_controllo","stato","trattato","controllo"
"cgroup_L5_ff45f67e","GSE109535",FALSE,FALSE,"trattamento","Tcm PMA/ionomycin ; cell_type=Tcm ; treatment=PMA/ionomycin","Tcm untreated ; cell_type=Tcm ; treatment=untreated"
"cgroup_L5_aa8c1d6d","GSE109809",FALSE,FALSE,"trattamento","HCC1937 wild type BRCA1 OTX-015 ; treatment=OTX-015 ; cell_line=HCC1937 ; BRCA","HCC1937 wild type BRCA1 DMSO ; treatment=DMSO ; cell"
"cgroup_L5_aa8c1d6d","GSE109809",TRUE,TRUE,"contesto","HCC1937 stable OTX-015 ; treatment=OTX-015 ; cell_line=HCC1937 ; transgene=sta","HCC1937 stable DMSO ; treatment=DMSO ; cell_line=HCC"
"cgroup_L5_d631ee89","GSE110041",FALSE,FALSE,"trattamento","IL3 24h H50 ; treatment=IL3 ; time=24h","Vehicle 24h H50 ; treatment=vehicle ; time=24h"
"cgroup_L5_a32e5eaa","GSE110045",FALSE,FALSE,"trattamento","VU40T cells treated with decitabine ; treatment=decitabine","Untreated VU40T cells ; treatment=none"
"cgroup_L5_03b38818","GSE110054",FALSE,FALSE,"trattamento","M229 melanoma cell line, vemurafenib, 3d ; cell_line=M229 melanoma cell line ;","M229 melanoma cell line, DMSO, control ; cell_line=M"
"cgroup_L5_03b38818","GSE110054",FALSE,FALSE,"trattamento","M229 melanoma cell line, vemurafenib, 21d ; cell_line=M229 melanoma cell line ","M229 melanoma cell line, DMSO, control ; cell_line=M"
"cgroup_L5_03b38818","GSE110054",FALSE,FALSE,"trattamento","M229 melanoma cell line, vemurafenib, 2mo ; cell_line=M229 melanoma cell line ","M229 melanoma cell line, DMSO, control ; cell_line=M"
"cgroup_L5_03b38818","GSE110054",FALSE,FALSE,"trattamento","M229 melanoma cell line, vemurafenib, 90d ; cell_line=M229 melanoma cell line ","M229 melanoma cell line, DMSO, control ; cell_line=M"
"cgroup_L5_03b38818","GSE110054",FALSE,FALSE,"trattamento","M397 melanoma cell line, vemurafenib, 73d ; cell_line=M397 melanoma cell line ","M397 melanoma cell line, DMSO, control ; cell_line=M"
"cgroup_L5_03b38818","GSE110054",FALSE,FALSE,"trattamento","M397 melanoma cell line, vemurafenib, 21d ; cell_line=M397 melanoma cell line ","M397 melanoma cell line, DMSO, control ; cell_line=M"
"cgroup_L5_03b38818","GSE110054",FALSE,FALSE,"trattamento","M397 melanoma cell line, vemurafenib, 11d ; cell_line=M397 melanoma cell line ","M397 melanoma cell line, DMSO, control ; cell_line=M"
"cgroup_L5_03b38818","GSE110054",FALSE,FALSE,"trattamento","M397 melanoma cell line, vemurafenib, 3d ; cell_line=M397 melanoma cell line ;","M397 melanoma cell line, DMSO, control ; cell_line=M"
"cgroup_L5_702a5dea","GSE110397",FALSE,FALSE,"trattamento","H2030 cells treated with Trametinib ; treatment=Trametinib ; cell_line=H2030","H2030 cells treated with Vehicle ; treatment=Vehicle"
"cgroup_L5_702a5dea","GSE110397",FALSE,FALSE,"trattamento","H460 cells treated with Trametinib ; treatment=Trametinib ; cell_line=H460","H460 cells treated with Vehicle ; treatment=Vehicle "
"cgroup_L5_b6b8bc00","GSE110397",FALSE,FALSE,"trattamento","H460 cells treated with Palbociclib ; treatment=Palbociclib ; cell_line=H460","H460 cells treated with Vehicle ; treatment=Vehicle "
"cgroup_L5_3fa847fe","GSE110606",FALSE,FALSE,"trattamento","OA Chondrocytes ; disease_state=osteoarthritis ; age=56 ; sex=M","Healthy Chondrocytes ; disease_state=healthy ; age=3"
"cgroup_L5_4041e3af","GSE110709",FALSE,FALSE,"trattamento","IMR5 cells treated with GSK-J4 ; cell_line=IMR5 ; treatment=GSK-J4","IMR5 cells with no treatment ; cell_line=IMR5 ; trea"
"cgroup_L5_4041e3af","GSE110709",FALSE,FALSE,"trattamento","IMR5 cells treated with GSK-J4 for 72 hours ; cell_line=IMR5 ; treatment=GSK-J","IMR5 cells with no treatment ; cell_line=IMR5 ; trea"
"cgroup_L5_4041e3af","GSE110709",FALSE,FALSE,"trattamento","LAN5 cells treated with GSK-J4 for 72 hours ; cell_line=LAN5 ; treatment=GSK-J","LAN5 cells with no treatment ; cell_line=LAN5 ; trea"
"cgroup_L5_4041e3af","GSE110709",FALSE,FALSE,"trattamento","LAN5 cells treated with GSK-J4 for 72 hours ; cell_line=LAN5 ; treatment=GSK-J","LAN5 cells control ; cell_line=LAN5 ; treatment=no t"
"cgroup_L5_4041e3af","GSE110709",FALSE,FALSE,"trattamento","SK-N-BE(2) cells treated with GSK-J4 ; cell_line=SK-N-BE(2) ; treatment=GSK-J4","SK-N-BE(2) cells control ; cell_line=SK-N-BE(2) ; tr"
"cgroup_L5_4041e3af","GSE110709",FALSE,FALSE,"trattamento","SK-N-FI cells treated with GSK-J4 for 72 hours ; cell_line=SK-N-FI ; treatment","SK-N-FI cells control ; cell_line=SK-N-FI ; treatmen"
"cgroup_L5_c0d1d837","GSE110903",FALSE,FALSE,"trattamento","LNCAP, Enza, 48h ; cell_line=LNCAP ; perturbation=Enza","LNCAP, DMSO, 48h ; cell_line=LNCAP ; perturbation=DM"
"cgroup_L5_c860712d","GSE110935",FALSE,FALSE,"trattamento","CF Donor 3 ; disease_state=cystic_fibrosis ; donor_id=Donor 3","Healthy Control Donor 17 ; disease_state=normal ; do"
"cgroup_L5_f640365a","GSE110947",FALSE,FALSE,"trattamento","Hemin (4h) ; treatment=Hemin ; time=4 hours","Vehicle control (4h) ; treatment=vehicle ; time=4 ho"
"cgroup_L5_c548d053","GSE110947",FALSE,FALSE,"trattamento","LPS (4h) ; treatment=LPS ; time=4 hours","Vehicle control (4h) ; treatment=vehicle ; time=4 ho"
"cgroup_L5_d5e39a5d","GSE111006",FALSE,FALSE,"trattamento","Sarcopenia Case ; disease_state=sarcopenia ; age=76.8 ; sex=M ; ancestry_or_po","Normal Control ; disease_state=normal ; age=73.7 ; s"
"cgroup_L5_d5e39a5d","GSE111006",FALSE,FALSE,"trattamento","Sarcopenia Comparison ; disease_state=sarcopenia ; age=72.4 ; sex=M ; ancestry","Normal Control ; disease_state=normal ; age=73.7 ; s"
"cgroup_L5_35d1be10","GSE111009",FALSE,FALSE,"trattamento","MCF10A_Nutlin3A_5uM ; cell_context=MCF10A ; perturbation=Nutlin-3a","MCF10A_DMSO ; cell_context=MCF10A ; perturbation=DMS"
"cgroup_L5_35d1be10","GSE111009",FALSE,FALSE,"trattamento","MCF10A_Nutlin3A_5uM_rep ; cell_context=MCF10A ; perturbation=Nutlin-3a","MCF10A_DMSO ; cell_context=MCF10A ; perturbation=DMS"
"cgroup_L5_35d1be10","GSE111009",FALSE,FALSE,"trattamento","MCF10A_p53shRNA_Nutlin3A_5uM ; cell_context=MCF10A ; perturbation=Nutlin-3a","MCF10A_p53shRNA_DMSO ; cell_context=MCF10A ; perturb"
"cgroup_L5_35d1be10","GSE111009",FALSE,FALSE,"trattamento","MCF10A_p63shRNA_Nutlin3A_5uM ; cell_context=MCF10A ; perturbation=Nutlin-3a","MCF10A_DMSO ; cell_context=MCF10A ; perturbation=DMS"
"cgroup_L5_35d1be10","GSE111009",FALSE,FALSE,"trattamento","MCF10A_p63shRNA_Nutlin3A_5uM_rep ; cell_context=MCF10A ; perturbation=Nutlin-3","MCF10A_DMSO ; cell_context=MCF10A ; perturbation=DMS"
"cgroup_L5_35d1be10","GSE111009",FALSE,FALSE,"trattamento","Skin_Fibroblast_Nutlin3A_5uM_1h ; cell_context=Skin Fibroblast ; perturbation=","Skin_Fibroblast_DMSO ; cell_context=Skin Fibroblast "
"cgroup_L5_35d1be10","GSE111009",FALSE,FALSE,"trattamento","Skin_Fibroblast_Nutlin3A_5uM_3h ; cell_context=Skin Fibroblast ; perturbation=","Skin_Fibroblast_DMSO ; cell_context=Skin Fibroblast "
"cgroup_L5_35d1be10","GSE111009",FALSE,FALSE,"trattamento","Skin_Fibroblast_Nutlin3A_5uM_2h ; cell_context=Skin Fibroblast ; perturbation=","Skin_Fibroblast_DMSO ; cell_context=Skin Fibroblast "
"cgroup_L5_d5e39a5d","GSE111010",FALSE,FALSE,"trattamento","Sarcopenia (Age 89) ; disease_state=sarcopenia ; age=89","Healthy (Age 86) ; disease_state=healthy ; age=86"
"cgroup_L5_d5e39a5d","GSE111010",FALSE,FALSE,"trattamento","Sarcopenia (Age 65) ; disease_state=sarcopenia ; age=65","Healthy (Age 65) ; disease_state=healthy ; age=65"
"cgroup_L5_d5e39a5d","GSE111016",FALSE,FALSE,"trattamento","Sarcopenia patients ; disease_state=sarcopenia ; age=69 ; sex=M ; ancestry_or_","Healthy controls ; disease_state=healthy ; age=69 ; "
"cgroup_L5_8a54ddd6","GSE111379",FALSE,FALSE,"trattamento","HeyA8 cells treated with Doxorubicin (1) ; Treatment=Doxorubicin ; Cell Line=H","HeyA8 cells treated with DMSO ; Treatment=DMSO ; Cel"
"cgroup_L5_f34ff8df","GSE111379",FALSE,FALSE,"trattamento","HeyA8 cells treated with Etoposide ; Treatment=Etoposide ; Cell Line=HeyA8","HeyA8 cells treated with DMSO ; Treatment=DMSO ; Cel"
"cgroup_L5_8a54ddd6","GSE111379",FALSE,FALSE,"trattamento","HeyA8 cells treated with Doxorubicin (2) ; Treatment=Doxorubicin ; Cell Line=H","HeyA8 cells treated with DMSO ; Treatment=DMSO ; Cel"
"cgroup_L5_c548d053","GSE111927",FALSE,FALSE,"trattamento","Chorioamnionitis monocytes LPS-treated ; treatment=LPS ; disease_state=chorioa","Chorioamnionitis monocytes untreated ; treatment=non"
"cgroup_L5_c3ae78cd","GSE112057",FALSE,FALSE,"trattamento","Crohn's Disease ; disease_state=Crohn's Disease ; age=9 ; sex=F ; ancestry_or_","Healthy Control"
"cgroup_L5_3f0cc1fe","GSE112057",FALSE,FALSE,"trattamento","Ulcerative Colitis (Female) ; disease_state=Ulcerative Colitis ; sex=F ; ances","Healthy Control"
"cgroup_L5_3f0cc1fe","GSE112057",FALSE,FALSE,"trattamento","Ulcerative Colitis (Male) ; disease_state=Ulcerative Colitis ; sex=M ; ancestr","Healthy Control"
"cgroup_L5_522e9ebd","GSE112155",FALSE,FALSE,"trattamento","Keratoconus ; disease_state=Keratoconus","Healthy Control ; disease_state=Healthy"
"cgroup_L5_522e9ebd","GSE112155",FALSE,FALSE,"trattamento","Keratoconus ; disease_state=Keratoconus","Healthy Control Male ; disease_state=Healthy"
"cgroup_L5_522e9ebd","GSE112155",FALSE,FALSE,"trattamento","Keratoconus ; disease_state=Keratoconus","Healthy Control Myopia ; disease_state=Healthy"
"cgroup_L5_03d0ca7b","GSE112202",FALSE,FALSE,"trattamento","Follicular thyroid cancer - oncocytic variant + Digoxin ; treatment=Digoxin ; ","Follicular thyroid cancer - oncocytic variant + None"
"cgroup_L5_03d0ca7b","GSE112202",FALSE,FALSE,"trattamento","Follicular thyroid cancer + Digoxin ; treatment=Digoxin ; disease_state=Follic","Follicular thyroid cancer + None ; treatment=None ; "
"cgroup_L5_03d0ca7b","GSE112202",FALSE,FALSE,"trattamento","Papillary thyroid cancer + Digoxin ; treatment=Digoxin ; disease_state=Papilla","Papillary thyroid cancer + None ; treatment=None ; d"
"cgroup_L5_03d0ca7b","GSE112202",FALSE,FALSE,"trattamento","Follicular thyroid cancer - oncocytic variant (TERT mutant) + Digoxin ; treatm","Follicular thyroid cancer - oncocytic variant (TERT "
"cgroup_L5_03d0ca7b","GSE112202",FALSE,FALSE,"trattamento","Follicular thyroid cancer (TERT mutant) + Digoxin ; treatment=Digoxin ; diseas","Follicular thyroid cancer (TERT mutant) ; treatment="
"cgroup_L5_03d0ca7b","GSE112202",FALSE,FALSE,"trattamento","Follicular-variant papillary thyroid cancer + Digoxin ; treatment=Digoxin ; di","Follicular-variant papillary thyroid cancer + None ;"
"cgroup_L5_03d0ca7b","GSE112202",FALSE,FALSE,"trattamento","Papillary thyroid cancer (TERT mutant) + Digoxin ; treatment=Digoxin ; disease","Papillary thyroid cancer (TERT mutant) ; treatment=N"
"cgroup_L5_03d0ca7b","GSE112202",FALSE,FALSE,"trattamento","Papillary thyroid cancer (TERT mutant) + Digoxin ; treatment=Digoxin ; disease","Papillary thyroid cancer (TERT mutant) + None ; trea"
"cgroup_L5_aecd610f","GSE112523",FALSE,FALSE,"trattamento","Schizophrenia (Donor 20) ; disease_state=Schizophrenia ; donor_id=20","Control (Donor 21) ; disease_state=Control ; donor_i"
"cgroup_L5_aecd610f","GSE112523",FALSE,FALSE,"trattamento","Schizophrenia (Donor 9) ; disease_state=Schizophrenia ; donor_id=9","Control (Donor 21) ; disease_state=Control ; donor_i"
"cgroup_L5_a12414d4","GSE112568",FALSE,FALSE,"trattamento","SW620 + Estradiol ; treatment=estradiol ; dose=10 nM ; duration=24 hours","SW620 + DMSO ; treatment=DMSO"
"cgroup_L5_8b61f50b","GSE112883",FALSE,FALSE,"trattamento","4-OH Tamoxifen ; treatment=4-OH Tamoxifen ; cell_line=BT474","Vehicle (0.5% EtOH) ; treatment=Vehicle (0.5% EtOH) "
"cgroup_L5_a12414d4","GSE112983",FALSE,FALSE,"trattamento","Estradiol-treated HepG2 cells (1) ; treatment=estradiol ; cell_type=HepG2 ; di","DMSO-treated HepG2 cells ; treatment=DMSO ; cell_typ"
"cgroup_L5_a12414d4","GSE112983",FALSE,FALSE,"trattamento","Estradiol-treated HepG2 cells (2) ; treatment=estradiol ; cell_type=HepG2 ; di","DMSO-treated HepG2 cells ; treatment=DMSO ; cell_typ"
"cgroup_L5_49d55bfd","GSE113185",FALSE,FALSE,"trattamento","IL-4 ; treatment=IL-4","DMSO ; treatment=DMSO"
"cgroup_L5_a25d0964","GSE113185",FALSE,FALSE,"trattamento","IL-6 ; treatment=IL-6","DMSO ; treatment=DMSO"
"cgroup_L5_79a73ac5","GSE113210",FALSE,FALSE,"trattamento","influenza at AV ; viral_infection=influenza","Control CV"
"cgroup_L5_63e69fdc","GSE113524",FALSE,FALSE,"trattamento","Alzheimer's Disease Patient2 ; disease_state=Alzheimer's Disease","Healthy ; disease_state=Healthy"
"cgroup_L5_63e69fdc","GSE113524",FALSE,FALSE,"trattamento","Alzheimer's Disease Patient1 ; disease_state=Alzheimer's Disease","Healthy ; disease_state=Healthy"
"cgroup_L5_b71a25a2","GSE113604",FALSE,FALSE,"trattamento","Cado-ES + JQ1 ; cell_line=Cado-ES ; perturbation=JQ1","Cado-ES + DMSO ; cell_line=Cado-ES ; perturbation=DM"
"cgroup_L5_b71a25a2","GSE113604",FALSE,FALSE,"trattamento","CHLA10 + JQ1 ; cell_line=CHLA10 ; perturbation=JQ1","CHLA10 + DMSO ; cell_line=CHLA10 ; perturbation=DMSO"
"cgroup_L5_b71a25a2","GSE113604",FALSE,FALSE,"trattamento","RD-ES + JQ1 ; cell_line=RD-ES ; perturbation=JQ1","RD-ES + DMSO ; cell_line=RD-ES ; perturbation=DMSO"
"cgroup_L5_b71a25a2","GSE113604",FALSE,FALSE,"trattamento","SK-N-MC + JQ1 ; cell_line=SK-N-MC ; perturbation=JQ1","SK-N-MC + DMSO ; cell_line=SK-N-MC ; perturbation=DM"
"cgroup_L5_81b706c4","GSE113685",FALSE,FALSE,"trattamento","HS 578T + Paclitaxel ; cell_line=HS 578T ; treatment=Paclitaxel","HS 578T + DMSO ; cell_line=HS 578T ; treatment=DMSO"
"cgroup_L5_81b706c4","GSE113685",FALSE,FALSE,"trattamento","HS 578T + Paclitaxel ; cell_line=HS 578T ; treatment=Paclitaxel","HS 578T + DMSO ; cell_line=HS 578T ; treatment=DMSO"
"cgroup_L5_b71a25a2","GSE113711",FALSE,FALSE,"trattamento","JQ1 3h ; treatment=JQ1 ; time=3 hours","DMSO 3h ; treatment=DMSO ; time=3 hours"
"cgroup_L5_b71a25a2","GSE113711",FALSE,FALSE,"trattamento","JQ1 6h ; treatment=JQ1 ; time=6 hours","DMSO 6h ; treatment=DMSO ; time=6 hours"
"cgroup_L5_b71a25a2","GSE113711",FALSE,FALSE,"trattamento","JQ1 12h ; treatment=JQ1 ; time=12 hours","DMSO 12h ; treatment=DMSO ; time=12 hours"
"cgroup_L5_b71a25a2","GSE113711",FALSE,FALSE,"trattamento","JQ1 24h ; treatment=JQ1 ; time=24 hours","DMSO 24h ; treatment=DMSO ; time=24 hours"
"cgroup_L5_455fe91d","GSE113753",FALSE,FALSE,"trattamento","DAOY + DAPT ; treatment=DAPT ; cell_line=DAOY","DAOY + FC (control) ; treatment=FC (control) ; cell_"
"cgroup_L5_455fe91d","GSE113753",TRUE,TRUE,"contesto","Transgenic DAOY + DAPT ; treatment=DAPT ; cell_line=Transgenic DAOY","Transgenic DAOY + DMSO ; treatment=DMSO ; cell_line="
"cgroup_L5_b6b8bc00","GSE113922",FALSE,FALSE,"trattamento","PDX pancreatic cancer, donor 1222, palbociclib ; treatment=palbociclib ; donor","PDX pancreatic cancer, vehicle control ; treatment=v"
"cgroup_L5_b6b8bc00","GSE113922",FALSE,FALSE,"trattamento","PDX pancreatic cancer, donor 1013, palbociclib ; treatment=palbociclib ; donor","PDX pancreatic cancer, donor 1013, vehicle control ;"
"cgroup_L5_b6b8bc00","GSE113922",FALSE,FALSE,"trattamento","PDX pancreatic cancer, donor 1013, palbociclib ; treatment=palbociclib ; donor","PDX pancreatic cancer, vehicle control ; treatment=v"
"cgroup_L5_b6b8bc00","GSE113922",FALSE,FALSE,"trattamento","PDX pancreatic cancer, palbociclib ; treatment=palbociclib","PDX pancreatic cancer, vehicle control ; treatment=v"
"cgroup_L5_b6b8bc00","GSE113922",FALSE,FALSE,"trattamento","PDX pancreatic cancer, donor 226, palbociclib ; treatment=palbociclib ; donor_","PDX pancreatic cancer, vehicle control ; treatment=v"
"cgroup_L5_b6b8bc00","GSE113922",FALSE,FALSE,"trattamento","PDX pancreatic cancer, donor 226, palbociclib ; treatment=palbociclib ; donor_","PDX pancreatic cancer, vehicle control ; treatment=v"
"cgroup_L5_c5e86fe9","GSE114273",FALSE,FALSE,"trattamento","LNCaP + olaparib ; treatment=olaparib ; cell_line=LNCaP ; disease_state=prosta","LNCaP + DMSO ; treatment=DMSO ; cell_line=LNCaP ; di"
"cgroup_L5_fea19ca0","GSE114284",FALSE,FALSE,"trattamento","BEAS-2B + IFNβ (0.2 ng/ml) ; treatment=IFNβ ; genotype=wild-type","BEAS-2B + untreated ; treatment=untreated ; genotype"
"cgroup_L5_83f57274","GSE114519",FALSE,FALSE,"trattamento","Hypoxia-treated NK cells ; oxygen_condition=hypoxia","Normoxia-treated NK cells ; oxygen_condition=normoxi"
"cgroup_L5_004d293d","GSE114575",FALSE,FALSE,"trattamento","lapatinib ; treatment=lapatinib","untreated SKBr3"
"cgroup_L5_004d293d","GSE114686",FALSE,FALSE,"trattamento","Lapatinib 3 µM 6h ; treatment=Lapatinib ; concentration=3 µM ; duration=6 hour","DMSO 0.001 µM 6h ; treatment=DMSO ; concentration=0."
"cgroup_L5_efced505","GSE114686",FALSE,FALSE,"trattamento","Sunitinib 1 µM 24h ; treatment=Sunitinib ; concentration=1 µM ; duration=24 ho","DMSO 0.001 µM 24h ; treatment=DMSO ; concentration=0"
"cgroup_L5_efced505","GSE114686",FALSE,FALSE,"trattamento","Sunitinib 10 µM 24h ; treatment=Sunitinib ; concentration=10 µM ; duration=24 ","DMSO 0.001 µM 24h ; treatment=DMSO ; concentration=0"
"cgroup_L5_efced505","GSE114686",FALSE,FALSE,"trattamento","Sunitinib 3 µM 24h ; treatment=Sunitinib ; concentration=3 µM ; duration=24 ho","DMSO 0.001 µM 24h ; treatment=DMSO ; concentration=0"
"cgroup_L5_efced505","GSE114686",FALSE,FALSE,"trattamento","Sunitinib 3 µM 168h ; treatment=Sunitinib ; concentration=3 µM ; duration=168 ","DMSO 0.001 µM 168h ; treatment=DMSO ; concentration="
"cgroup_L5_6df6a50e","GSE114686",FALSE,FALSE,"trattamento","Sorafenib 1 µM 24h ; treatment=Sorafenib ; concentration=1 µM ; duration=24 ho","DMSO 0.001 µM 24h ; treatment=DMSO ; concentration=0"
"cgroup_L5_6df6a50e","GSE114686",FALSE,FALSE,"trattamento","Sorafenib 10 µM 24h ; treatment=Sorafenib ; concentration=10 µM ; duration=24 ","DMSO 0.001 µM 24h ; treatment=DMSO ; concentration=0"
"cgroup_L5_6df6a50e","GSE114686",FALSE,FALSE,"trattamento","Sorafenib 3 µM 168h ; treatment=Sorafenib ; concentration=3 µM ; duration=168 ","DMSO 0.001 µM 168h ; treatment=DMSO ; concentration="
"cgroup_L5_004d293d","GSE114686",FALSE,FALSE,"trattamento","Lapatinib 10 µM 24h ; treatment=Lapatinib ; concentration=10 µM ; duration=24 ","DMSO 0.001 µM 24h ; treatment=DMSO ; concentration=0"
"cgroup_L5_efced505","GSE114686",FALSE,FALSE,"trattamento","Sunitinib 3 µM 168h ; treatment=Sunitinib ; concentration=3 µM ; duration=168 ","DMSO 0.001 µM 168h ; treatment=DMSO ; concentration="
"cgroup_L5_efced505","GSE114686",FALSE,FALSE,"trattamento","Sunitinib 3 µM 24h ; treatment=Sunitinib ; concentration=3 µM ; duration=24 ho","DMSO 0.001 µM 24h ; treatment=DMSO ; concentration=0"
"cgroup_L5_2987cdb6","GSE114686",FALSE,FALSE,"trattamento","Erlotinib 1 µM 24h ; treatment=Erlotinib ; concentration=1 µM ; duration=24 ho","DMSO 0.001 µM 24h ; treatment=DMSO ; concentration=0"
"cgroup_L5_2987cdb6","GSE114686",FALSE,FALSE,"trattamento","Erlotinib 1 µM 24h ; treatment=Erlotinib ; concentration=1 µM ; duration=24 ho","DMSO 0.001 µM 24h ; treatment=DMSO ; concentration=0"
"cgroup_L5_2987cdb6","GSE114686",FALSE,FALSE,"trattamento","Erlotinib 10 µM 24h ; treatment=Erlotinib ; concentration=10 µM ; duration=24 ","DMSO 0.001 µM 24h ; treatment=DMSO ; concentration=0"
"cgroup_L5_2987cdb6","GSE114686",FALSE,FALSE,"trattamento","Erlotinib 3 µM 24h ; treatment=Erlotinib ; concentration=3 µM ; duration=24 ho","DMSO 0.001 µM 24h ; treatment=DMSO ; concentration=0"
"cgroup_L5_2987cdb6","GSE114686",FALSE,FALSE,"trattamento","Erlotinib 3 µM 6h ; treatment=Erlotinib ; concentration=3 µM ; duration=6 hour","DMSO 0.001 µM 6h ; treatment=DMSO ; concentration=0."
"cgroup_L5_efced505","GSE114686",FALSE,FALSE,"trattamento","Sunitinib 10 µM 24h ; treatment=Sunitinib ; concentration=10 µM ; duration=24 ","DMSO 0.001 µM 24h ; treatment=DMSO ; concentration=0"
"cgroup_L5_efced505","GSE114686",FALSE,FALSE,"trattamento","Sunitinib 3 µM 6h ; treatment=Sunitinib ; concentration=3 µM ; duration=6 hour","DMSO 0.001 µM 6h ; treatment=DMSO ; concentration=0."
"cgroup_L5_efced505","GSE114686",FALSE,FALSE,"trattamento","Sunitinib 1 µM 24h ; treatment=Sunitinib ; concentration=1 µM ; duration=24 ho","DMSO 0.001 µM 24h ; treatment=DMSO ; concentration=0"
"cgroup_L5_efced505","GSE114686",FALSE,FALSE,"trattamento","Sunitinib 3 µM 6h ; treatment=Sunitinib ; concentration=3 µM ; duration=6 hour","DMSO 0.001 µM 6h ; treatment=DMSO ; concentration=0."
