"id_a","id_b","reg_a","reg_b","chiave","tier","entrambi_nel_corpus"
"HGNC:9955","CHEMBL:CHEMBL1233","hgnc","chembl","rela","T2_canonico_alias",FALSE
"CHEMBL:CHEMBL1237023","MeSH:D000069448","chembl","mesh","denosumab","T1_canonico_canonico",FALSE
"CHEMBL:CHEMBL1401","NCBITaxon:421289","chembl","ncbitaxon","alinia","T2_canonico_alias",FALSE
"MeSH:D010634","CHEMBL:CHEMBL149972","mesh","chembl","phenobarbitalsodium","T2_canonico_alias",FALSE
"HGNC:6018","CHEMBL:CHEMBL2074847","hgnc","chembl","interleukin6","T1_canonico_canonico",FALSE
"MeSH:D015850","CHEMBL:CHEMBL2074847","mesh","chembl","interleukin6","T1_canonico_canonico",FALSE
"HGNC:5992","CHEMBL:CHEMBL2074848","hgnc","chembl","interleukin1beta","T1_canonico_canonico",FALSE
"HGNC:6005","CHEMBL:CHEMBL2107855","hgnc","chembl","interleukin21","T2_canonico_alias",FALSE
"CHEMBL:CHEMBL2107881","HGNC:2434","chembl","hgnc","gmcsf","T3_alias_alias",TRUE
"CHEMBL:CHEMBL2107881","MeSH:D016178","chembl","mesh","gmcsf","T3_alias_alias",FALSE
"HGNC:5986","CHEMBL:CHEMBL2108034","hgnc","chembl","il18","T2_canonico_alias",FALSE
"HGNC:9071","CHEMBL:CHEMBL2108131","hgnc","chembl","plasminogen","T1_canonico_canonico",FALSE
"CHEMBL:CHEMBL2108180","HGNC:11929","chembl","hgnc","tnfsf13b","T2_canonico_alias",FALSE
"CHEMBL:CHEMBL2108239","HGNC:2432","chembl","hgnc","csf1","T2_canonico_alias",TRUE
"CHEMBL:CHEMBL2108239","MeSH:D016173","chembl","mesh","csf1","T3_alias_alias",FALSE
"HGNC:11768","CHEMBL:CHEMBL2108269","hgnc","chembl","transforminggrowthfactorbeta2","T2_canonico_alias",FALSE
"HGNC:3229","CHEMBL:CHEMBL2108314","hgnc","chembl","epidermalgrowthfactor","T2_canonico_alias",FALSE
"HGNC:6011","CHEMBL:CHEMBL2108469","hgnc","chembl","interleukin3","T2_canonico_alias",FALSE
"CHEMBL:CHEMBL2108494","MeSH:D007372","chembl","mesh","interferon","T2_canonico_alias",FALSE
"CHEMBL:CHEMBL2108510","MeSH:D016899","chembl","mesh","interferonbeta","T1_canonico_canonico",FALSE
"HGNC:1074","CHEMBL:CHEMBL2108594","hgnc","chembl","bmp7","T2_canonico_alias",FALSE
"MeSH:D013961","CHEMBL:CHEMBL2108878","mesh","chembl","thyroid","T2_canonico_alias",FALSE
"HGNC:7132","CHEMBL:CHEMBL2109474","hgnc","chembl","trx1","T2_canonico_alias",FALSE
"CHEMBL:CHEMBL265582","HGNC:11892","chembl","hgnc","tnfalpha","T2_canonico_alias",TRUE
"CHEMBL:CHEMBL265582","MeSH:D014409","chembl","mesh","tnfalpha","T2_canonico_alias",FALSE
"MeSH:D010634","CHEMBL:CHEMBL40","mesh","chembl","phenobarbital","T1_canonico_canonico",FALSE
"HGNC:11935","CHEMBL:CHEMBL4297718","hgnc","chembl","cd40ligand","T1_canonico_canonico",FALSE
"CHEMBL:CHEMBL4297771","HGNC:5962","chembl","hgnc","interleukin10","T1_canonico_canonico",TRUE
"CHEMBL:CHEMBL4297771","MeSH:D016753","chembl","mesh","interleukin10","T1_canonico_canonico",FALSE
"HGNC:6023","CHEMBL:CHEMBL4297772","hgnc","chembl","interleukin7","T1_canonico_canonico",FALSE
"HGNC:8941","CHEMBL:CHEMBL4297879","hgnc","chembl","serpina1","T2_canonico_alias",FALSE
"CHEMBL:CHEMBL4297912","MeSH:D001644","chembl","mesh","bifidobacterium","T2_canonico_alias",FALSE
"CHEMBL:CHEMBL4297912","NCBITaxon:1678","chembl","ncbitaxon","bifidobacterium","T2_canonico_alias",FALSE
"HGNC:3665","CHEMBL:CHEMBL4297954","hgnc","chembl","fibroblastgrowthfactor1","T1_canonico_canonico",FALSE
"CHEMBL:CHEMBL4297989","HGNC:5977","chembl","hgnc","il15","T2_canonico_alias",TRUE
"CHEMBL:CHEMBL4297989","MeSH:D019409","chembl","mesh","il15","T3_alias_alias",FALSE
"HGNC:270","CHEMBL:CHEMBL4298069","hgnc","chembl","polyadpribosepolymerase1","T1_canonico_canonico",FALSE
"CHEMBL:CHEMBL4298070","HGNC:17635","chembl","hgnc","cd274","T2_canonico_alias",FALSE
"CHEMBL:CHEMBL4298070","MeSH:D060890","chembl","mesh","programmedcelldeath1ligand1","T2_canonico_alias",FALSE
"CHEMBL:CHEMBL437472","HGNC:3176","chembl","hgnc","endothelin1","T2_canonico_alias",FALSE
"CHEMBL:CHEMBL437472","MeSH:D016232","chembl","mesh","endothelin","T2_canonico_alias",FALSE
"CHEMBL:CHEMBL437472","MeSH:D019332","chembl","mesh","endothelin1","T2_canonico_alias",FALSE
"CHEMBL:CHEMBL447086","MeSH:D013328","chembl","mesh","strophanthin","T2_canonico_alias",FALSE
"CHEMBL:CHEMBL47050","MeSH:D010395","chembl","mesh","penfluridol","T1_canonico_canonico",FALSE
"HGNC:1069","CHEMBL:CHEMBL6068575","hgnc","chembl","bonemorphogeneticprotein2","T1_canonico_canonico",FALSE
"HGNC:3676","CHEMBL:CHEMBL6068603","hgnc","chembl","fibroblastgrowthfactor2","T2_canonico_alias",FALSE
"HGNC:10258","MeSH:D057094","hgnc","mesh","rarrelatedorphanreceptora","T2_canonico_alias",FALSE
"HGNC:10260","MeSH:D057132","hgnc","mesh","rarrelatedorphanreceptorc","T2_canonico_alias",FALSE
"HGNC:10555","MeSH:D000067698","hgnc","mesh","ataxin2","T1_canonico_canonico",FALSE
"HGNC:10632","MeSH:D018946","hgnc","mesh","rantes","T3_alias_alias",FALSE
"HGNC:1069","MeSH:D055396","hgnc","mesh","bonemorphogeneticprotein2","T1_canonico_canonico",FALSE
"HGNC:1071","MeSH:D055415","hgnc","mesh","bonemorphogeneticprotein4","T1_canonico_canonico",FALSE
"HGNC:1073","MeSH:D055418","hgnc","mesh","bonemorphogeneticprotein6","T1_canonico_canonico",FALSE
"HGNC:1074","MeSH:D055419","hgnc","mesh","bonemorphogeneticprotein7","T1_canonico_canonico",FALSE
"HGNC:10912","MeSH:D064486","hgnc","mesh","solutecarrierfamily12member3","T1_canonico_canonico",FALSE
"HGNC:10991","MeSH:D033742","hgnc","mesh","solutecarrierfamily25member5","T2_canonico_alias",FALSE
"HGNC:11094","MeSH:D049851","hgnc","mesh","slug","T3_alias_alias",FALSE
"HGNC:11128","MeSH:D012908","hgnc","mesh","snail","T3_alias_alias",FALSE
"HGNC:11179","MeSH:D000072105","hgnc","mesh","superoxidedismutase1","T1_canonico_canonico",FALSE
"HGNC:11205","MeSH:D016329","hgnc","mesh","sp1transcriptionfactor","T1_canonico_canonico",FALSE
"HGNC:11255","MeSH:D053495","hgnc","mesh","secretedphosphoprotein1","T2_canonico_alias",FALSE
"HGNC:11362","MeSH:D050794","hgnc","mesh","signaltransducerandactivatoroftranscription1","T2_canonico_alias",FALSE
"HGNC:11364","MeSH:D050796","hgnc","mesh","signaltransducerandactivatoroftranscription3","T2_canonico_alias",FALSE
"HGNC:11730","MeSH:D019098","hgnc","mesh","telomerasereversetranscriptase","T2_canonico_alias",FALSE
"HGNC:11742","MeSH:D050656","hgnc","mesh","transcriptionfactorap2alpha","T2_canonico_alias",FALSE
"HGNC:11744","MeSH:D050656","hgnc","mesh","transcriptionfactorap2gamma","T2_canonico_alias",FALSE
"HGNC:11765","MeSH:D016211","hgnc","mesh","transforminggrowthfactoralpha","T1_canonico_canonico",FALSE
"HGNC:11766","MeSH:D016212","hgnc","mesh","tgfbeta","T3_alias_alias",FALSE
"HGNC:11766","MeSH:D053773","hgnc","mesh","transforminggrowthfactorbeta1","T1_canonico_canonico",FALSE
"HGNC:11768","MeSH:D053781","hgnc","mesh","transforminggrowthfactorbeta2","T1_canonico_canonico",FALSE
"HGNC:11769","MeSH:D053782","hgnc","mesh","transforminggrowthfactorbeta3","T1_canonico_canonico",FALSE
"HGNC:11847","MeSH:D051194","hgnc","mesh","tolllikereceptor1","T1_canonico_canonico",FALSE
"HGNC:11892","MeSH:D014409","hgnc","mesh","tumornecrosisfactor","T2_canonico_alias",FALSE
"HGNC:11920","MeSH:D019014","hgnc","mesh","fascellsurfacedeathreceptor","T2_canonico_alias",FALSE
"HGNC:11925","MeSH:D053221","hgnc","mesh","tnfsuperfamilymember10","T2_canonico_alias",FALSE
"HGNC:11926","MeSH:D053245","hgnc","mesh","tnfsuperfamilymember11","T2_canonico_alias",FALSE
"HGNC:11935","MeSH:D023201","hgnc","mesh","cd40ligand","T1_canonico_canonico",FALSE
"HGNC:11935","MeSH:D053307","hgnc","mesh","higm1","T3_alias_alias",FALSE
"HGNC:11936","MeSH:D053222","hgnc","mesh","fasligand","T2_canonico_alias",FALSE
"HGNC:12362","MeSH:D000077004","hgnc","mesh","hamartin","T3_alias_alias",FALSE
"HGNC:12363","MeSH:D000077005","hgnc","mesh","tuberin","T3_alias_alias",FALSE
"HGNC:12428","MeSH:D051879","hgnc","mesh","twistfamilybhlhtranscriptionfactor1","T2_canonico_alias",FALSE
"HGNC:12440","MeSH:D053634","hgnc","mesh","tyrosinekinase2","T2_canonico_alias",FALSE
"HGNC:1246","MeSH:D015923","hgnc","mesh","complementc1r","T1_canonico_canonico",FALSE
"HGNC:1247","MeSH:D003173","hgnc","mesh","complementc1s","T1_canonico_canonico",FALSE
"HGNC:1248","MeSH:D003175","hgnc","mesh","complementc2","T1_canonico_canonico",FALSE
"HGNC:12666","MeSH:D000074405","hgnc","mesh","valosincontainingprotein","T1_canonico_canonico",FALSE
"HGNC:12680","MeSH:D042461","hgnc","mesh","vascularendothelialgrowthfactora","T1_canonico_canonico",FALSE
"HGNC:12856","MeSH:D050986","hgnc","mesh","yy1transcriptionfactor","T1_canonico_canonico",FALSE
"HGNC:13176","NCBITaxon:3378455","hgnc","ncbitaxon","ikaros","T2_canonico_alias",FALSE
"HGNC:1318","MeSH:D003176","hgnc","mesh","complementc3","T1_canonico_canonico",FALSE
"HGNC:13568","MeSH:D011751","hgnc","mesh","pyroglutamylpeptidasei","T1_canonico_canonico",FALSE
"HGNC:13723","MeSH:D000076246","hgnc","mesh","ccctcbindingfactor","T1_canonico_canonico",FALSE
"HGNC:13765","MeSH:D020381","hgnc","mesh","interleukin25","T2_canonico_alias",FALSE
"HGNC:1455","MeSH:D037282","hgnc","mesh","calreticulin","T1_canonico_canonico",FALSE
"HGNC:1462","MeSH:D054732","hgnc","mesh","calciumcalmodulindependentproteinkinaseiidelta","T2_canonico_alias",FALSE
"HGNC:14900","MeSH:D000097043","hgnc","mesh","interleukin22","T1_canonico_canonico",FALSE
"HGNC:14929","MeSH:D056564","hgnc","mesh","sirtuin1","T1_canonico_canonico",FALSE
"HGNC:1550","MeSH:D003541","hgnc","mesh","cystathioninebetasynthase","T1_canonico_canonico",FALSE
"HGNC:15607","MeSH:D064067","hgnc","mesh","rhoguaninenucleotideexchangefactor7","T2_canonico_alias",FALSE
"HGNC:1581","MeSH:D056745","hgnc","mesh","cyclinc","T1_canonico_canonico",FALSE
"HGNC:16","MeSH:D000514","hgnc","mesh","serpina3","T2_canonico_alias",FALSE
"HGNC:1600","MeSH:D056906","hgnc","mesh","cyclint2","T2_canonico_alias",FALSE
"HGNC:16028","MeSH:D000067596","hgnc","mesh","interleukin33","T1_canonico_canonico",FALSE
"HGNC:16404","MeSH:D020381","hgnc","mesh","il17f","T2_canonico_alias",FALSE
"HGNC:1659","MeSH:D063268","hgnc","mesh","siglec3","T3_alias_alias",FALSE
"HGNC:17156","MeSH:D051218","hgnc","mesh","lymphocyteantigen96","T1_canonico_canonico",FALSE
"NCBITaxon:2697049","HGNC:17697","ncbitaxon","hgnc","sars2","T2_canonico_alias",FALSE
"HGNC:1779","MeSH:D056850","hgnc","mesh","cyclindependentkinase8","T1_canonico_canonico",FALSE
"HGNC:1780","MeSH:D042863","hgnc","mesh","cyclindependentkinase9","T1_canonico_canonico",FALSE
"HGNC:1787","MeSH:D019941","hgnc","mesh","cyclindependentkinaseinhibitor2a","T2_canonico_alias",FALSE
"HGNC:1787","MeSH:D025803","hgnc","mesh","p14arf","T3_alias_alias",FALSE
"HGNC:18152","MeSH:D000074050","hgnc","mesh","tnfreceptorsuperfamilymember12a","T2_canonico_alias",FALSE
"NCBITaxon:644105","HGNC:18273","ncbitaxon","hgnc","rapa","T2_canonico_alias",FALSE
"HGNC:1834","MeSH:D022782","hgnc","mesh","ccaatenhancerbindingproteinbeta","T1_canonico_canonico",FALSE
"HGNC:1835","MeSH:D051743","hgnc","mesh","ccaatenhancerbindingproteindelta","T1_canonico_canonico",FALSE
"HGNC:2095","MeSH:D051152","hgnc","mesh","clusterin","T1_canonico_canonico",FALSE
"HGNC:2211","MeSH:D024142","hgnc","mesh","collagentypevialpha1chain","T2_canonico_alias",FALSE
"HGNC:24042","MeSH:D000091364","hgnc","mesh","wwdomaincontainingtranscriptionregulator1","T2_canonico_alias",FALSE
"HGNC:2418","MeSH:D000090803","hgnc","mesh","crystallinmu","T2_canonico_alias",FALSE
"HGNC:2432","MeSH:D016173","hgnc","mesh","colonystimulatingfactor1","T2_canonico_alias",FALSE
"HGNC:2434","MeSH:D016178","hgnc","mesh","csf2","T2_canonico_alias",FALSE
"HGNC:24678","MeSH:D000071516","hgnc","mesh","ftoalphaketoglutaratedependentdioxygenase","T2_canonico_alias",FALSE
"HGNC:2514","MeSH:D001135","hgnc","mesh","armadillo","T3_alias_alias",FALSE
"HGNC:2514","MeSH:D051176","hgnc","mesh","betacatenin","T2_canonico_alias",FALSE
"HGNC:25996","MeSH:D000071502","hgnc","mesh","alkbhomolog5rnademethylase","T1_canonico_canonico",FALSE
"HGNC:2637","MeSH:D051544","hgnc","mesh","cyp3a4","T2_canonico_alias",FALSE
"HGNC:2638","MeSH:D051544","hgnc","mesh","cyp3a5","T2_canonico_alias",FALSE
"HGNC:270","MeSH:D000071137","hgnc","mesh","polyadpribosepolymerase1","T1_canonico_canonico",FALSE
"HGNC:270","MeSH:D036002","hgnc","mesh","adprt","T3_alias_alias",FALSE
"HGNC:2719","MeSH:D004296","hgnc","mesh","dopadecarboxylase","T1_canonico_canonico",FALSE
"HGNC:2730","MeSH:D000070819","hgnc","mesh","discoidindomainreceptortyrosinekinase1","T2_canonico_alias",FALSE
"HGNC:2731","MeSH:D000070820","hgnc","mesh","discoidindomainreceptortyrosinekinase2","T2_canonico_alias",FALSE
"HGNC:289","MeSH:D054769","hgnc","mesh","gproteincoupledreceptorkinase2","T1_canonico_canonico",FALSE
"HGNC:2928","MeSH:D016189","hgnc","mesh","dystrophin","T1_canonico_canonico",FALSE
"HGNC:2978","MeSH:D000090205","hgnc","mesh","dnamethyltransferase3alpha","T2_canonico_alias",FALSE
"HGNC:3009","MeSH:D018819","hgnc","mesh","dipeptidylpeptidase4","T1_canonico_canonico",FALSE
"HGNC:3064","MeSH:D054638","hgnc","mesh","dualspecificityphosphatase1","T1_canonico_canonico",FALSE
"HGNC:30743","MeSH:D000094632","hgnc","mesh","thymicstromallymphopoietin","T1_canonico_canonico",FALSE
"HGNC:3091","MeSH:D000097603","hgnc","mesh","dualspecificitytyrosinephosphorylationregulatedkinase1a","T2_canonico_alias",FALSE
"HGNC:317","MeSH:D000509","hgnc","mesh","alphafetoprotein","T2_canonico_alias",FALSE
"HGNC:3229","MeSH:D004815","hgnc","mesh","epidermalgrowthfactor","T1_canonico_canonico",FALSE
"HGNC:333","MeSH:D000808","hgnc","mesh","angiotensinogen","T1_canonico_canonico",FALSE
"HGNC:343","MeSH:D043383","hgnc","mesh","adenosylhomocysteinase","T1_canonico_canonico",FALSE
"HGNC:3467","MeSH:D047628","hgnc","mesh","estrogenreceptor1","T2_canonico_alias",FALSE
"MeSH:D016884","HGNC:360","mesh","hgnc","apeced","T3_alias_alias",FALSE
"HGNC:3665","MeSH:D016220","hgnc","mesh","fibroblastgrowthfactor1","T1_canonico_canonico",FALSE
"HGNC:3676","MeSH:D016222","hgnc","mesh","fibroblastgrowthfactor2","T1_canonico_canonico",FALSE
"HGNC:3686","MeSH:D051524","hgnc","mesh","fibroblastgrowthfactor8","T1_canonico_canonico",FALSE
"HGNC:3688","MeSH:D051496","hgnc","mesh","fibroblastgrowthfactorreceptor1","T2_canonico_alias",FALSE
"HGNC:3690","MeSH:D051498","hgnc","mesh","fibroblastgrowthfactorreceptor3","T2_canonico_alias",FALSE
"HGNC:3767","MeSH:D040321","hgnc","mesh","flt4","T2_canonico_alias",FALSE
"HGNC:399","MeSH:D000418","hgnc","mesh","albumin","T2_canonico_alias",FALSE
"HGNC:4010","MeSH:D034702","hgnc","mesh","fusrnabindingprotein","T2_canonico_alias",FALSE
"HGNC:4221","MeSH:D055431","hgnc","mesh","growthdifferentiationfactor6","T1_canonico_canonico",FALSE
"HGNC:4223","MeSH:D055435","hgnc","mesh","myostatin","T1_canonico_canonico",FALSE
"NCBITaxon:3750","HGNC:44146","ncbitaxon","hgnc","apple","T3_alias_alias",FALSE
"HGNC:4566","MeSH:D051380","hgnc","mesh","growthfactorreceptorboundprotein2","T2_canonico_alias",FALSE
"MeSH:D000077153","HGNC:4601","mesh","hgnc","granulinprecursor","T2_canonico_alias",FALSE
"HGNC:4983","MeSH:D024243","hgnc","mesh","hmgb1","T2_canonico_alias",FALSE
"MeSH:D003924","HGNC:5024","mesh","hgnc","mody","T3_alias_alias",TRUE
"HGNC:5024","MeSH:D051557","hgnc","mesh","hepatocytenuclearfactor4alpha","T2_canonico_alias",FALSE
"HGNC:5035","MeSH:D034482","hgnc","mesh","heterogeneousnuclearribonucleoproteinc","T2_canonico_alias",FALSE
"HGNC:5046","MeSH:D034761","hgnc","mesh","heterogeneousnuclearribonucleoproteinm","T2_canonico_alias",FALSE
"HGNC:5141","MeSH:D006242","hgnc","mesh","haptoglobin","T2_canonico_alias",FALSE
"HGNC:5157","MeSH:D007041","hgnc","mesh","hgprt","T3_alias_alias",FALSE
"HGNC:5394","MeSH:D017244","hgnc","mesh","complementfactori","T1_canonico_canonico",FALSE
"HGNC:5417","MeSH:D016898","hgnc","mesh","interferonalpha1","T2_canonico_alias",FALSE
"HGNC:542","MeSH:D017314","hgnc","mesh","annexina4","T1_canonico_canonico",FALSE
"HGNC:5423","MeSH:D000077190","hgnc","mesh","interferonalpha2","T1_canonico_canonico",FALSE
"HGNC:5434","MeSH:D016899","hgnc","mesh","interferonbeta1","T2_canonico_alias",FALSE
"HGNC:5438","MeSH:D007371","hgnc","mesh","interferongamma","T1_canonico_canonico",FALSE
"HGNC:5962","MeSH:D016753","hgnc","mesh","interleukin10","T1_canonico_canonico",FALSE
"HGNC:5966","MeSH:D017370","hgnc","mesh","interleukin11","T1_canonico_canonico",FALSE
"HGNC:5973","MeSH:D018793","hgnc","mesh","interleukin13","T1_canonico_canonico",FALSE
"HGNC:5977","MeSH:D019409","hgnc","mesh","interleukin15","T1_canonico_canonico",FALSE
"HGNC:5981","MeSH:D020381","hgnc","mesh","il17a","T2_canonico_alias",FALSE
"HGNC:5984","MeSH:D064094","hgnc","mesh","il17d","T2_canonico_alias",FALSE
"HGNC:5986","MeSH:D020382","hgnc","mesh","interleukin18","T1_canonico_canonico",FALSE
"HGNC:5991","MeSH:D053582","hgnc","mesh","interleukin1alpha","T1_canonico_canonico",FALSE
"HGNC:5992","MeSH:D053583","hgnc","mesh","interleukin1beta","T1_canonico_canonico",FALSE
"HGNC:6001","MeSH:D007376","hgnc","mesh","interleukin2","T1_canonico_canonico",FALSE
"HGNC:6005","MeSH:D000098546","hgnc","mesh","interleukin21","T1_canonico_canonico",FALSE
"HGNC:6011","MeSH:D007377","hgnc","mesh","interleukin3","T1_canonico_canonico",FALSE
"HGNC:6014","MeSH:D015847","hgnc","mesh","interleukin4","T1_canonico_canonico",FALSE
"HGNC:6016","MeSH:D015848","hgnc","mesh","interleukin5","T1_canonico_canonico",FALSE
"MeSH:D015850","HGNC:6018","mesh","hgnc","interleukin6","T1_canonico_canonico",TRUE
"HGNC:6023","MeSH:D015851","hgnc","mesh","interleukin7","T1_canonico_canonico",FALSE
"HGNC:6029","MeSH:D016906","hgnc","mesh","interleukin9","T1_canonico_canonico",FALSE
"HGNC:6081","MeSH:D007328","hgnc","mesh","insulin","T1_canonico_canonico",FALSE
"HGNC:6091","MeSH:D011972","hgnc","mesh","insulinreceptor","T2_canonico_alias",FALSE
"HGNC:6116","MeSH:D050856","hgnc","mesh","interferonregulatoryfactor1","T1_canonico_canonico",FALSE
"HGNC:613","MeSH:D001057","hgnc","mesh","apoe","T2_canonico_alias",FALSE
"HGNC:6131","MeSH:D050834","hgnc","mesh","interferonregulatoryfactor9","T2_canonico_alias",FALSE
"HGNC:6139","MeSH:D039201","hgnc","mesh","gapb3","T3_alias_alias",FALSE
"HGNC:6182","MeSH:D053496","hgnc","mesh","inositol145trisphosphatereceptortype3","T2_canonico_alias",FALSE
"HGNC:6307","MeSH:D040301","hgnc","mesh","kinaseinsertdomainreceptor","T2_canonico_alias",FALSE
"HGNC:6427","MeSH:D053537","hgnc","mesh","keratin17","T1_canonico_canonico",FALSE
"HGNC:6470","MeSH:D039842","hgnc","mesh","l1cam","T2_canonico_alias",FALSE
"HGNC:6514","MeSH:D014860","hgnc","mesh","warts","T2_canonico_alias",FALSE
"HGNC:6547","MeSH:D011973","hgnc","mesh","lowdensitylipoproteinreceptor","T2_canonico_alias",FALSE
"HGNC:6551","MeSH:D051821","hgnc","mesh","lymphoidenhancerbindingfactor1","T1_canonico_canonico",FALSE
"HGNC:6561","MeSH:D037483","hgnc","mesh","galectin1","T1_canonico_canonico",FALSE
"HGNC:6667","MeSH:D017270","hgnc","mesh","lipoproteina","T1_canonico_canonico",FALSE
"HGNC:6848","MeSH:D020930","hgnc","mesh","mekk","T3_alias_alias",FALSE
"HGNC:6848","MeSH:D048728","hgnc","mesh","mitogenactivatedproteinkinasekinasekinase1","T2_canonico_alias",FALSE
"HGNC:6850","MeSH:D000097767","hgnc","mesh","mitogenactivatedproteinkinasekinasekinase11","T1_canonico_canonico",FALSE
"HGNC:6853","MeSH:D000097782","hgnc","mesh","mitogenactivatedproteinkinasekinasekinase14","T2_canonico_alias",FALSE
"HGNC:6855","MeSH:D048748","hgnc","mesh","mitogenactivatedproteinkinasekinasekinase3","T2_canonico_alias",FALSE
"HGNC:6857","MeSH:D048848","hgnc","mesh","mapkkk5","T3_alias_alias",FALSE
"HGNC:6877","MeSH:D048052","hgnc","mesh","mitogenactivatedproteinkinase3","T1_canonico_canonico",FALSE
"HGNC:6934","MeSH:D051929","hgnc","mesh","melanomacelladhesionmolecule","T2_canonico_alias",FALSE
"HGNC:6990","MeSH:D051783","hgnc","mesh","methylcpgbindingprotein2","T1_canonico_canonico",FALSE
"HGNC:7","MeSH:D045384","hgnc","mesh","alpha2macroglobulin","T2_canonico_alias",FALSE
"HGNC:700","MeSH:D051784","hgnc","mesh","arylhydrocarbonreceptornucleartranslocator","T1_canonico_canonico",FALSE
"HGNC:7029","MeSH:D019859","hgnc","mesh","metprotooncogenereceptortyrosinekinase","T2_canonico_alias",FALSE
"HGNC:7127","MeSH:D000070957","hgnc","mesh","mutlhomolog1","T2_canonico_alias",FALSE
"HGNC:7216","MeSH:D008359","hgnc","mesh","mannosephosphateisomerase","T2_canonico_alias",FALSE
"HGNC:7371","MeSH:D000090204","hgnc","mesh","mesothelin","T1_canonico_canonico",FALSE
"HGNC:7526","MeSH:D008765","hgnc","mesh","methylmalonylcoamutase","T1_canonico_canonico",FALSE
"HGNC:7784","MeSH:D051839","hgnc","mesh","nuclearfactoria","T2_canonico_alias",FALSE
"HGNC:7785","MeSH:D051839","hgnc","mesh","nuclearfactorib","T2_canonico_alias",FALSE
"HGNC:7863","MeSH:D009250","hgnc","mesh","nicotinamidenucleotidetranshydrogenase","T2_canonico_alias",FALSE
"HGNC:7960","MeSH:D057137","hgnc","mesh","nuclearreceptorsubfamily0groupbmember1","T2_canonico_alias",FALSE
"HGNC:7968","MeSH:D000077297","hgnc","mesh","nr1i2","T2_canonico_alias",FALSE
"HGNC:7976","MeSH:D051837","hgnc","mesh","nuclearreceptorsubfamily2groupfmember2","T2_canonico_alias",FALSE
"HGNC:7982","MeSH:D033242","hgnc","mesh","minor","T3_alias_alias",FALSE
"HGNC:7982","MeSH:D057106","hgnc","mesh","nuclearreceptorsubfamily4groupamember3","T1_canonico_canonico",FALSE
"HGNC:8001","MeSH:D000078723","hgnc","mesh","nuclearreceptorinteractingprotein1","T1_canonico_canonico",FALSE
"HGNC:8014","MeSH:D051840","hgnc","mesh","yboxbindingprotein1","T1_canonico_canonico",FALSE
"HGNC:8506","MeSH:D053683","hgnc","mesh","oncostatinm","T1_canonico_canonico",FALSE
"HGNC:8512","MeSH:D009954","hgnc","mesh","ornithinetranscarbamylase","T2_canonico_alias",FALSE
"HGNC:8568","MeSH:D045683","hgnc","mesh","furin","T1_canonico_canonico",FALSE
"HGNC:8800","MeSH:D020574","hgnc","mesh","pdgfb","T2_canonico_alias",FALSE
"HGNC:8861","MeSH:D010978","hgnc","mesh","plateletfactor4","T1_canonico_canonico",FALSE
"HGNC:8941","MeSH:D000515","hgnc","mesh","alpha1antitrypsin","T2_canonico_alias",FALSE
"HGNC:8975","MeSH:D019869","hgnc","mesh","pi3k","T3_alias_alias",FALSE
"HGNC:9071","MeSH:D010958","hgnc","mesh","plasminogen","T1_canonico_canonico",FALSE
"HGNC:914","MeSH:D001613","hgnc","mesh","beta2microglobulin","T1_canonico_canonico",FALSE
"HGNC:9234","MeSH:D056913","hgnc","mesh","mediatorcomplexsubunit1","T1_canonico_canonico",FALSE
"HGNC:9454","MeSH:D000071916","hgnc","mesh","prominin1","T2_canonico_alias",FALSE
"HGNC:9508","MeSH:D053764","hgnc","mesh","presenilin1","T1_canonico_canonico",FALSE
"HGNC:9644","MeSH:D054592","hgnc","mesh","proteintyrosinephosphatasenonreceptortype11","T1_canonico_canonico",FALSE
"HGNC:9658","MeSH:D053824","hgnc","mesh","proteintyrosinephosphatasenonreceptortype6","T1_canonico_canonico",FALSE
"HGNC:9666","MeSH:D017493","hgnc","mesh","proteintyrosinephosphatasereceptortypec","T2_canonico_alias",FALSE
"HGNC:9718","MeSH:D051419","hgnc","mesh","paxillin","T1_canonico_canonico",FALSE
"HGNC:9966","MeSH:D012146","hgnc","mesh","rest","T1_canonico_canonico",FALSE
"HGNC:9967","MeSH:D018813","hgnc","mesh","men2a","T3_alias_alias",FALSE
"HGNC:9967","MeSH:D018814","hgnc","mesh","men2b","T3_alias_alias",FALSE
"NCBITaxon:47770","MeSH:D000070003","ncbitaxon","mesh","lactobacilluscrispatus","T1_canonico_canonico",FALSE
"NCBITaxon:654","MeSH:D000070079","ncbitaxon","mesh","aeromonasveronii","T1_canonico_canonico",FALSE
"NCBITaxon:64320","MeSH:D000071244","ncbitaxon","mesh","zikavirus","T1_canonico_canonico",FALSE
"NCBITaxon:36809","MeSH:D000073358","ncbitaxon","mesh","mycobacteriumabscessus","T2_canonico_alias",FALSE
"NCBITaxon:2697049","MeSH:D000086402","ncbitaxon","mesh","sarscov2","T2_canonico_alias",FALSE
"NCBITaxon:10566","MeSH:D000094302","ncbitaxon","mesh","humanpapillomavirus","T2_canonico_alias",FALSE
"NCBITaxon:10535","MeSH:D000256","ncbitaxon","mesh","adenovirus","T3_alias_alias",FALSE
"NCBITaxon:746128","MeSH:D001232","ncbitaxon","mesh","aspergillusfumigatus","T1_canonico_canonico",FALSE
"NCBITaxon:816","MeSH:D001439","ncbitaxon","mesh","bacteroides","T1_canonico_canonico",FALSE
